positive,buenas,noches,zombers,!,mañana,será,un,graaaaan,dia,!,byez,!,:smiling_face:,,:smiling_face:,:squinting_face_with_tongue:,:face_savoring_food:,,,,,,,,,,,,,,,,,,,,,,,,,
positive,^^,@,-,throw,in,the,towel,(,official,video,),vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,el,vlog,de,hoy,",",pequeños,mocos,:,enferma,en,australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,necesito,mas,partners,puestos,para,el,roadtrip,0/0,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,fucking,inglesssss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,do,n't,baby,me,:,no,me,trates,como,un,bebé,mom,",",i,’m,0,",",please,do,n’t,baby,me,.,,,,,,,,,,,,,,,,,,,
positive,cogí,un,nap,de,tres,horas,orita,y,por,lo,que,veo,me,voy,a,acostar,a,dormir,temprano,también,.,,,,,,,,,,,,,,,,,,,,,
neutral,@,eso,es,lo,que,dicen,...,mine,was,"""",algo,chiquito,"""",lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ojale,que,te,muerde,in,vampiro,pa,que,te,quite,lo,frio,haha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,pero,lo,único,que,me,motiva,para,ir,es,un,popcorn,con,icee,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",@,:,*,hides,good,snacks,from,family,members,*,"""",@,paola,ayala,y,su,secrete,stach,de,cookies,..,.,jajaja,,,,,,,,,,,,,,,,,,
positive,@,yo,en,blancas,porque,no,las,habia,mi,size,en,negras,y,neon,:loudly_crying_face:,:loudly_crying_face:,:loudly_crying_face:,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,celebrando,desde,temprano,nuestro,aniversario,en,frida,'s,@,!!,lo,mejor,está,por,venir,#stthomas,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,nevera,y,juego,de,sala,:,check,!!,nuestra,casa,esta,súper,!!,!,love,u,!,,,,,,,,,,,,,,,,,,,,,,,,
positive,host,of,@,ninelconde,wearing,@,top,and,skirt,.,#trendy,#fashion,#moda,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,prefiero,no,volver,a,comer,taco,bell,en,toda,mi,vida,que,verla,entera,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,zombers,la,descarga,es,sencilla,hay,un,botón,para,descargarla,entera,",",con,el,reproductor,windows,o,el,de,itunes,no,debería,dar,problemas,!,:),,,,,,,,,,,,,,,,
negative,ya,pasó,un,año,y,todavía,no,he,superado,senior,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,emotions,running,high,:,alterados,the,family,feud,was,intense,;,emotions,were,running,high,.,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,hay,mujeres,tan,bellas,like,que,carajo,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,eso,es,un,bye,no,se,contesta,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,mute,existe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,what,??,??,?,nooooo,lol,#elvacilondelagatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,vas,bloquea,'o,ya,mismo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,mi,mood,esta,para,comerte,y,que,no,quede,nada,de,ti,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,just,got,carried,away,:,(,muy,usado,),dejarse,llevar,i,meant,to,leave,the,party,earlier,but,i,just,got,carried,away,talking,.,,,,,,,,,,,,,,,
neutral,you,told,me,not,to,:,me,dijiste,que,no,.,person,0,:,why,did,n’t,you,clean,the,kitchen,?,person,0,:,you,told,me,not,to,!,,,,,,,,,,,
positive,con,uno,de,mis,mas,grandes,amores,..,..,#daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,retweeted,jose,luis,nuñez,(,@,):,"""",yo,no,dejo,que,mis,hijos,jueguen,a,videojuegos,porque,incitan,a,la,..,.,:,…,,,,,,,,,,,,,,
positive,rt,@,:,@,@,ariana,y,dd,son,mis,lesbi,lovers,forever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,y,k,se,awuiten,los,feos,!!!,haha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,por,que,no,quiero,estudiar,",",so,le,tiro,fotos,a,una,oruga,que,me,encontre,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,by,@,"""",la,semana,apenas,comienza,.,gracias,por,la,sintonía/,see,you,all,tomorrow,again,!…,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ahhhhh,okay,pues,its,.....,no,niggah,te,la,mando,en,txt,everyonea,gonna,know,where,i,live,!,,,,,,,,,,,,,,,,,,,,,,
neutral,happy,monday,:person_getting_massage:,jumpsuit,único,estampado,azul,#salhuaclothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,unfollow,a,todos,los,que,estan,diciendo,cosas,de,the,0,.,puñeta,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hahaha,that,nigga,was,hittin,them,hoes,daw,smooth,moves,el,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,a,dormir,",",oh,",",sí,*,burbujita,'s,voice,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,#teamnosleep,y,#twitterafterdark,esta,activeeeeeeee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lmao,luego,buelo,bien,gacho,y,no,pulleo,hoes,;),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#elvacilondelagatita,0-0,am,esta,vida,es,un,carnaval,.,.,#morningshow,#radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,she,'s,was,all,emocionada,and,shit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,esta,no,la,sabía,",",le,voy,a,hacer,retweet,sin,confirmar,(,confíio,en,ti,:),saludos,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,0,#ballondor,:raising_hands_medium_skin_tone:,!,el,més,gran,!,te,lo,mereces,#messi,!!,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,warheads,son,la,vida,:tongue:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,yuck,!!,!,mucha,servilleta,y,desinfectante,!!,!,tranquila,q,eso,pasa,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,botas,y,coat,para,ir,a,orlando,?,okay,..,.,#livetweetingdesdeluismu,ñozmarinairport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ok,es,la,primera,que,escucho,esto,pq,llevas,to,el,dia,pichandome,duro,",",pero,acabo,el,viernes,:(,,,,,,,,,,,,,,,,,,,,,
positive,hay,que,contento,!,:beaming_face_with_smiling_eyes:,:smiling_face:,,el,madrid,ya,me,ha,fichado,para,su,equipo,de,futbol,!,los,invidiosos,dirán,que,es,photoshop,..,.,,,,,,,,,,,,,,,
positive,rt,@,:,@,creo,que,la,policía,debería,contratar,a,algunas,personas,de,los,fandoms,para,hacer,los,interrogatorios,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,
positive,mami,congeló,los,hotdogs,y,ahora,no,los,puedo,sacar,de,la,bolsa,:-),,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,buenos,dias,!,:smiling_face:,,:smiling_face:,:victory_hand_light_skin_tone:,pronto,sabréis,verdades,que,no,sabéis,y,que,la,fama,trajo,a,mi,vida,..,.,fuck,fame,!,,,,,,,,,,,,,,,,
neutral,habréis,visto,que,hoy,no,hay,vlog,..,.,ya,estamos,en,chile,y,no,tengo,tiempo,de,editar,.,mañana,dos,.,doooooos,.,dos,.,,,,,,,,,,,,,,,
positive,en,ese,momento,cuando,ya,terminaste,y,llegan,y,que,ayudarte,.,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,@,diabloo,que,rico,:raising_hands:,”,i,know,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,so,much,of,a,friend,:,(,expresión,sarcástica,),que,tan,buen,amigo,.,she,hid,many,things,from,me,",",so,much,of,a,friend,.,,,,,,,,,,,,,,
positive,:cloud:,fly,me,to,the,stars,:cloud:,collar,$,0.0,#ilovesalhuaclothing,:red_heart:,,:inbox_tray:,envíos,0.0.0,(,whatsapp,),,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,mis,personas,favoritas,son,las,que,la,cagan,y,después,se,tiran,la,de,"""",eso,no,era,pa,',ti,"""",#same,,,,,,,,,,,,,,,,
neutral,sube,la,temperatura,#elvacilondelagatita,#friday,#mezclas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,weekly,struggle,:,"""",voy,a,coger,un,nap,y,despues,me,levanto,a,estudiar,*,three,hours,later,*,shiittt,over,slept,!,fuck,it,estudio,mañana,.,"""",,,,,,,,,,,,
positive,be,patient,.,pregunta,común,:,diana,en,cuanto,tiempo,aprendiste,inglés,?,i,'m,still,learning,:),igual,q,en,español,",",todavía,hay,mucho,q,aprender,,,,,,,,,,,,,,
positive,productos,frescos,ooooiga,!,@,punta,cana,",",domican,republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,que,jodios,cravings,de,comida,china,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,no,graciela,eso,me,lo,dicen,everyday,so,there,'s,no,need,:smiling_face_with_sunglasses:,:face_with_tears_of_joy:,!,&,stacy,that,actually,sounded,cute,so,gracias,(':,,,,,,,,,,,,,,,,
positive,even,if,i,have,to,go,eat,at,tacos,de,vallehermoso,by,myself,in,doing,something,!!!!,jajaja,,,,,,,,,,,,,,,,,,,,,,,,
neutral,awkward,:,varias,cosas,una,de,ellas,incómodo,.,a,very,anxious,person,can,appear,awkward,in,a,social,situation,.,,,,,,,,,,,,,,,,,,,,,
positive,buah,medio,millón,ya,!!,!!,!,increible,!!,!,mortal,kombat,x,|,rap,play,-,kronno,zomber,,,,,,,,,,,,,,,,,,,,,,,
positive,i,swear,que,yo,la,paso,bien,hablando,mierdas,en,un,parking,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,from,scratch,:,a,partir,de,cero,.,i,just,made,these,brownies,from,scratch,",",they,are,delicious,,,,,,,,,,,,,,,,,,,,,,,
positive,trabajando,y,con,asistente,nueva,@,mmmm,a,ver,si,pasa,la,prueba,#styling,#wantabe,lo,tiene,…,,,,,,,,,,,,,,,,,,,,,,,,
neutral,jajajajajaj,wine,&,food,..,.,the,loves,of,my,life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,las,bellezas,talentosa,@,con,la,guapa,@,que,le,hizo,este,fabuloso,look,para,esta,noche,#mqb,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,vlog,de,hoy,:,demasiados,secretos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,un,saludo,a,la,mejor,estilista,@,follow,her,shes,amazing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,llévate,la,laptop,pa,',la,trotadora,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,¡,nuevo,vape,!,¿,o,más,bien,debería,decir,"""",nuevo,melomore,"""",?,;),¡,hoy,es,un,especial,!,,,,,,,,,,,,,,,,,
positive,ver,a,mi,primita,feliz,me,pone,de,buen,humor,automatically,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,i,cant,say,much,cause,i,was,one,of,the,girls,tht,wore,makeup,before,their,0,..,but,i,only,wore,mascara,.,,,,,,,,,,,,,,,,,,
positive,mañana,lunes,a,las,0.0,h,hora,española,tenéis,vídeo,en,yellowmellow,.,y,os,pongo,esto,sin,gif,.,omg,qué,me,está,pasando,.,,,,,,,,,,,,,,,,
positive,#salhuaclothing,blusa,violeta,y,sus,diferentes,estampados,!,escoge,tu,color,favorito,:pencil:,made,in,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,un,saludo,..,.,para,q,ir,al,gym,si,en,el,work,camino,demás,..,.,#nogymtimidation,#needvacations,,,,,,,,,,,,,,,,,,,,,,,
positive,sagrado,y,la,inter,faja,'os,mandándome,cartas,",",cabrones,",",que,no,voy,pa,',allá,",",hostia,,,,,,,,,,,,,,,,,,,,,,,
neutral,0,personas,me,han,dado,un,speech,en,el,día,de,hoy,de,que,tengo,que,comer,",",no,puedo,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,yo,no,sé,ustedes,pero,yo,le,veo,los,cachetes,a,morgan,freeman,y,me,dan,munchies,de,chips,ahoy,.,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,feliz,inicio,de,mes,",",q,este,mes,traiga,alegrias,",",amor,",",sonrisas,",",salud,",",trabajo,y,billons,de,bendiciones,.,lindo,dia,be,…,,,,,,,,,,,
positive,:skull:,:red_heart:,,señor,y,señora,zomber,:red_heart:,:skull:,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,:sweat_droplets:,:sweat_droplets:,party,time,:sweat_droplets:,:sweat_droplets:,es,hora,de,una,fiesta,en,la,piscina,#mar,#moda,#trendy,#water,#glam,#fashion,…,,,,,,,,,,,,,,,,,,,,,
positive,como,en,0,años,con,una,bola,de,soccer,.,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,no,era,de,las,que,quotiaba,sin,escribir,na,",",pero,no,me,gusta,el,',quote,',nuevo,de,twitter,.,,,,,,,,,,,,,,,,,,,,
neutral,@,y,por,eso,son,wild,?,estan,en,su,habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,feliz,sábado,yo,reviviendo,y,a,darle,a,la,oficina,a,arreglar,y,organizar,#workaholic,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,¿,quién,quiere,jugar,trivia,crack,conmigo,?,siempre,pierdo,",",no,se,preocupen,:grimacing_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,necesito,un,text,buddy,asap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,súper,date,de,san,valentín,en,la,casita,!,:thumbs_up:,:winking_face:,saludos,de,todos,para,ti,@,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,uuuuyyyyy,hahahaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,@,@,tres,vídeos,pensados,?,yellowmellow,para,rato,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,último,push,del,semestre,empieza,mañana,",",vamo,',alla,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,need,:,ser,linda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,screw,him,.,algo,así,como,“,al,diablo,con,él,”,screw,him,",",he,'s,not,worth,your,time,anyway,,,,,,,,,,,,,,,,,,,,
negative,@,nena,gente,cafre,q,no,hacen,nada,!!,!,parece,la,hora,d,almuerzo,en,la,high,",",todos,están,en,grupos,.,,,,,,,,,,,,,,,,,,
neutral,mi,genteeeeeeee,que,hay,pal,fucking,viernes,que,se,acabaron,las,clases,pa,haby,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,"""",@,:,by,@,⁰,#elvacilondelagatita,"""",#cancerawareness,#cancer,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,tu,y,tu,squad,no,hacen,0,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,corillooooo,paco,va,a,hacer,laundry,#nuncapasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,foto,de,missmiamivip,#miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,queeeee,?,yo,quiero,un,fucking,pato,como,chandler,:loudly_crying_face:,:loudly_crying_face:,:loudly_crying_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,necesito,un,break,de,todo,y,irme,de,roadtrip,a,despejar,la,mente,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,day,dreaming,:,soñar,despierto,.,i,was,daydreaming,in,class,so,i,did,n’t,hear,a,word,the,teacher,said,.,,,,,,,,,,,,,,,,,,,,
neutral,el,vlog,de,hoy,",",pequeñas,tardes,de,viciarse,a,la,play,:,shippeos,entre,youtubers,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,eres,mas,cool,..,tienes,0,"""",super,"""",antes,del,"""",cool,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,que,mujer,tan,perra,#goals,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,y,luego,le,dijo,sorry,y,lo,saludo,",",si,fuera,lebron,no,le,dice,un,carajo,,,,,,,,,,,,,,,,,,,,,,
neutral,@,that,boy,tikooo,..,qepd,el,guache,andy,:/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,tu,lo,sabes,brother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,les,pido,perdón,a,las,personas,que,tuvieron,que,escuchar,mi,voz,en,mis,stories,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,fuck,you,:face_with_tears_of_joy:,vas,a,ser,la,primera,legaaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,i,mean,i,dont,care,if,he,drinks,...,but,que,sepa,su,limite,!!!!,cuando,llega,a,la,casa,bien,perdido,is,what,gets,me,mad,!!,,,,,,,,,,,,,,
neutral,rt,@,:,por,ley,que,el,peor,feeling,que,existe,para,los,atletas,es,el,de,cuando,acabas,de,tener,un,mal,juego,,,,,,,,,,,,,,,,,,
positive,dos,tipos,estan,peliando,por,un,journal,...,mtv,lo,hace,mejor,...,tv,gold:'),,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ya,paso,halloween,",",te,puedes,quitar,el,traje,de,pistolita,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,esto,d,estar,sick,no,brega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,en,breves,vais,a,tener,un,vídeo,demasiado,interesante,en,el,canal,zombers,!,será,triste,para,algunos,y,alegre,para,otros,!,,,,,,,,,,,,,,,,,,,
neutral,mi,sc,es,el,unico,con,la,cabrona,cancioncita,cada,vez,que,abro,el,app,?,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,no,sé,por,qué,no,le,puedo,contestar,",",pero,soy,muy,fan,de,este,señor,que,ha,comentado,en,el,vlog,..,.,pls,xd,,,,,,,,,,,,,,,,
neutral,#tgit,!,ve,#stlvstb,en,nfl,mobile,.,#tnf,",",incluido,en,verizon,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,slippery,slope,:,algo,así,como,bola,de,nieve,(,que,lleva,a,algo,peor,),.,some,people,believe,that,euthanasia,is,the,slippery,slope,to,murder,.,,,,,,,,,,,,,
positive,he,añadido,un,vídeo,a,una,lista,de,reproducción,de,@,(,-,zombies,y,vampiros,!,|,especial,halloween,|,,,,,,,,,,,,,,,,,,,,,
positive,i,saw,vania,'s,cousin,today,:smiling_face_with_heart-eyes:,kasi,me,deretia,:face_screaming_in_fear:,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ella,acaba,de,ganar,tickets,al,grand,slam,!,saca,la,foto,cuando,veas,el,billboard,y,participas,!…,,,,,,,,,,,,,,,,,,,,,,,
positive,@,yeahhh,baby,weekend,es,la,q,hay,!!,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,la,moda,es,un,lenguaje,instantáneo,.,m,.,prada,salhuaoutfit,:,blusa,shadow,knot,short,pedidos,al,0.0.0,,,,,,,,,,,,,,,,,,,,,,,
neutral,happy,friday,familia,#elvacilondelagatita,ya,ready,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,compré,unas,cremas,para,relieve,stress,así,que,más,fucking,vale,que,no,sean,olorcito,na,',más,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,dale,me,texteas,babe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#interview,#billboardmagazine,#talkingfashion,#redcarpetlooks,#moda,#fashion,#fashionstylist,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,entregate,by,wisin,&,yandel,",",found,with,@,",",listen,now,:,hasta,en,orlando,la,monto,con,@,,,,,,,,,,,,,,,,,,,,,,
positive,los,detalles,son,los,que,hacen,diferente,y,chic,tu,#outfit,todo,y,más,en,nuestra,tienda,#salhuaclothing,,,,,,,,,,,,,,,,,,,,,,,,
neutral,el,translator,de,twitter,parece,que,lo,auspicia,agapito,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,en,pr,nadie,se,puede,comer,un,cabrón,hotdog,en,paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,que,cosa,cabrona,.,vivi,un,episodio,de,grey,'s,anatomy,en,la,vida,real,hoy,.,,,,,,,,,,,,,,,,,,,,,,,,,
negative,pandora,no,está,ayudando,con,mi,mood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,throw,:back_arrow:,a,spring,break,@,playa,rosada,la,parguera,",",lajas,pr,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,alguien,dijo,chica,gamer,y,zomber,girl,?,:smiling_face_with_heart-eyes:,:red_heart:,:smirking_face:,eso,será,sorpresa,!,:winking_face:,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,este,weekend,viene,bueno,:ok_hand_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,jajaja,:face_with_tears_of_joy:,@,ya,me,agradecerás,el,like,mas,adelante,hermano,!,:winking_face_with_tongue:,:expressionless_face:,:victory_hand_light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,@,no,se,",",pero,esta,épica,batalla,que,tendrás,con,@,me,recuerda,a,civil,war,:v,#teamkronno,#teamzar,…,,,,,,,,,,,,,,,,,,
positive,“,@,:,elegante,@,felicidades,@,#stylist,dress,#maydacisneros,",",jewelry,#cavanajewels,”,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,quirky,:,peculiar,.,she,has,a,very,quirky,",",fun,personality,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#quote,#elvacilondelagatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,that,was,horrible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,se,trata,de,perspectiva,",",porqué,sabia,a,carajo,.,#anibalelchef,#manvsfood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,amo,mi,clase,..,wow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,trabajando,hoy,en,rueda,de,prensa,#premiostumundo,#host,@,jeans,#disel,saco,#hugoboss,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,you,might,feel,a,bit,secluded,but,it,'s,defiantly,for,the,best,",",no,one,needs,to,know,everything,you,do,",",ni,si,fueran,tus,padres,,,,,,,,,,,,,
positive,una,motivación,importante,para,comenzar,el,año,es,sentirme,bien,y,ser,organizada,!!,#superwoman,#allyouneedisecuador,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,@,@,holaaaa,!!,!,las,quiero,ver,!!,!,beso,a,las,0,rumbo,a,miami,!,”,siii,welcome,back,to,all,.,hurry,q,me,voy,,,,,,,,,,
neutral,telling,my,brothers,hace,rato,about,tht,yahoos,pg,on,insta,and,they,both,respond,with,"""",oooo,let,me,find,out,who,it,is,y,no,se,la,van,acavar,"""",,,,,,,,,,
positive,este,halloween,no,me,motiva,para,nada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,kick,you,out,:,echarte,i,’m,sorry,but,if,you,do,n’t,pay,rent,",",i,’m,gonna,have,to,kick,you,out,.,,,,,,,,,,,,,,,,,
positive,no,me,había,sentido,tan,mal,desde,que,me,dio,dengue,",",yes,",",dale,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,mi,coneja,acaba,'ita,de,bañar,es,lo,más,cute,que,hay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,okay,pues,pero,no,se,te,valla,a,olvidar,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,todos,nosotros,cuando,salga,phantom,limb,ahre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,blackmail,puro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,aún,podéis,ver,la,historia,completa,de,la,fiesta,de,ayer,en,snupchut,.,no,tiene,desperdicio,.,user,:,yellowmellowmeh,.,:grinning_face_with_big_eyes:,:ok_hand:,,,,,,,,,,,,,,,,,,
positive,@,@,te,consigo,date,no,bs,(;,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,deja,de,estar,tomando,screenshots,algarete,mijaaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,got,my,cruz,azul,jersey,.,:red_heart:,:smiling_face_with_smiling_eyes:,:blue_heart:,finally,they,had,my,size,/,.,-,cx,lol,,,,,,,,,,,,,,,,,,,,,,,
negative,@,racionamiento,pero,fucking,0,dias,.,es,un,dia,si,y,uno,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,yo,llegue,a,el,stage,de,mandar,un,max,text,a,mi,fam,explicando,que,hoy,soy,una,diva,que,no,puedo,ser,moltada,por,nadie,,,,,,,,,,,,,,,
positive,@,una,es,la,play,0,y,la,otra,la,0,",",con,sus,respectivos,juegos,:beaming_face_with_smiling_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,lmao,your,gunna,crash,all,gacho,#laazucarestaalta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,hermana,..,.,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,haha,thought,you,knew,lol,#lasecreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,vlog,de,hoy,:,casi,me,atropellan,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,algún,día,..,.,#loveit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,lol,that,'s,a,new,one,",",a,que,sabe,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,a,comer,en,fridays,!!,!,@,whoooo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,be,brave,and,be,yourself,!!,#salhuaclothing,0utfit,:,blusa,amarrada,palo,rosa,waist,pant,black,&,white,,,,,,,,,,,,,,,,,,,,,,,,
positive,he,knows,i,'m,complicated,pero,asi,me,kiere,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
