neutral,lucky,island,minerap,|,kronno,zomber,|,(,videoclip,oficial,),vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#tbt,recién,llegada,a,miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,i,had,an,absolute,blast,yesterday,at,the,@,festival,!,thank,you,@,and,@,for,your,sup,…,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,los,amigos,verdaderos,no,toman,screenshots,a,snapchats,graciosos,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,weekend,road-trip,en,orlando,",",universals,horror,nights,0,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,yo,no,tengo,miedo,de,jugar,al,black,ops,0,!!,:pouting_face:,:pouting_face:,el,que,tiene,miedo,es,@,:smiling_face_with_horns:,:squinting_face_with_tongue:,en,sus,ultimos,gameplays,le,tiembla,hasta,el,mando,!,:squinting_face_with_tongue:,:winking_face_with_tongue:,,,,,,,,,
neutral,bienvenidas,a,imagen,modeling,by,la,gatita,",",próximo,open,house,este,miércoles,0,de,julio,regístrate,…,,,,,,,,,,,,,,,,,,,,,,,,
positive,me,ha,gustado,un,vídeo,de,@,de,@,(,-,youtube,gangster,rap,:smiling_face_with_sunglasses:,:smiling_face_with_horns:,|,kronno,zomber,|,(,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,@,he,de,añadir,que,has,llorado,mientras,te,lo,cortaban,..,.,vaaale,..,.,es,broma,jeje,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,calling,all,super,fans,!,wanna,be,the,0th,#labanda,judge,?,descarga,univision,conecta,y,participa,con,@,…,,,,,,,,,,,,,,,,,,,
positive,he,domado,a,winnie,the,pooh,!!,:d,#ps0share,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,bye,",",me,voy,a,llorar,hasta,veranooo,#thefosters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#repost,from,@,with,repostapp,—,#ponteenformaconlagatita,#ponteenforma,#teamlagatita,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,@,sigo,esperando,el,raap,:,fuck,fame,rt,:,si,lo,estas,esperando,:smiling_face_with_smiling_eyes:,nota,:,no,se,aceptan,mg,:thumbs_down:,,,,,,,,,,,,,,,,,
positive,rt,@,:,nuevo,tattoo,de,@,hoy,!,exito,en,tu,pelea,champion,!,#paz,#juansalgado,#warcotto,,,,,,,,,,,,,,,,,,,,,,,,
positive,wi,!!,ya,zomos,0.0,zombers,en,twitah,!,:flexed_biceps_light_skin_tone:,:front-facing_baby_chick:,:beaming_face_with_smiling_eyes:,que,la,infección,se,propague,!!,:skull:,,,,,,,,,,,,,,,,,,,,,,,
positive,good,morning,!!,!,actívate,#mezclas,#elvacilondelagatita,el,nuevo,zol,0.0,fm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,fabiola,:,"""",loca,que,es,eso,de,"""",ootd,"""",?,:face_with_rolling_eyes:,:face_with_rolling_eyes:,:face_with_rolling_eyes:,:face_with_rolling_eyes:,#se,ñorayudala,,,,,,,,,,,,,,,,,,,,,,,,
positive,people,me,gané,una,medalla,por,ping,pong,..,.,todo,es,posible,en,la,vida,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,"""",@,:,cada,dia,encuentro,menos,razones,para,estudiar,"""",p,r,e,a,c,h,!,jajajs,,,,,,,,,,,,,,,,,,,,,,,
positive,mi,unica,clase,de,mañana,es,a,las,0:0,#blessssssss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,las,guapas,bellezas,a,las,que,tuve,el,privilegio,de,ser,su,stylist,#latingrammys,blancasoto,…,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajajaajaj,i,beat,you,too,it,!,wow,me,leiste,la,mente,yo,im,done,ya,me,lo,se,todo,,,,,,,,,,,,,,,,,,,,,
neutral,literal,",",every,day,jajajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,como,siempre,un,gusto,ser,la,encargada,de,vestir,a,@,vestido,de,@,#stylist,#ilovemyjob,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ahora,es,q,esss,revancha,!!,merch,vs,café,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,mandándoles,a,todos,muchas,buenas,vibras,desde,rincón,:deciduous_tree:,:sheaf_of_rice:,ft,.,mi,uke,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#miami,estas,listo,?,miami,bash,#elvacilondelagatita,el,nuevo,zol,@,.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,que,maquineo,",",estas,son,las,hrs,de,#twitterafterdark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,dinner,time,@,@,at,@,@,cantina,la,veinte,miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,mood,de,siempre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,aquí,estamos,#twitterparty,#domirrique,ños,#movie,si,estas,en,#pr,y,ya,la,viste,cuéntame,#boricuas,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,gracias,por,su,interés,.,de,momento,solamente,ofrecemos,servicio,en,e,.,u,.,puede,ver,los,productos,en,,,,,,,,,,,,,,,,,,,,,
positive,soñaba,con,otro,club,media,fest,pero,en,un,sitio,raro,y,con,gente,muy,extraña,.,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,@,allá,te,veo,brother,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,rap,más,épico,hasta,el,momento,!,rise,of,the,tomb,riader,|,rap,play,|,kronno,zomber,,,,,,,,,,,,,,,,,,,,,,,
neutral,donde,están,la,mesa,de,@,para,el,taste,of,rums,en,el,paseo,de,la,princesa,?,,,,,,,,,,,,,,,,,,,,,,,,
neutral,me,estoy,tomando,un,pequeño,descanso,de,vloggear,",",pero,no,temáis,.,vuelvo,el,lunes,con,el,vlog,de,fin,de,año,y,alguna,sorpresa,.,:smirking_face:,,,,,,,,,,,,,,
neutral,wardrobe,selection,#ilovemyjob,#stylist,#style,#spring,#primavera,seleccion,de,vestuario,!,#tv,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,look,de,musical,elegante,y,clásico,#dsquared0,#allsaints,#givenchy,#artista,#musica,#premiostundo,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,a,person,often,meets,his/her,destiny,on,the,road,he/she,took,to,avoid,it,.,-,jean,de,la,fontaine,”,,,,,,,,,,,,,,,,,,,,,
positive,¡,me,despierto,con,mas,de,0.0,suscriptores,en,melomore,!,omg,tengo,que,decir,algo,bonit*se,da,un,golpe,contra,la,ventana,del,coche,*,,,,,,,,,,,,,,,,
neutral,rt,@,:,#look,de,hoy,en,@,les,gusta,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,wxdj,“,el,zol,0.0,fm,”,morning,radio,show,“,el,vacilon,de,la,gatita,”,is,no,.,0,,,,,,,,,,,,,,,,,,,,,
positive,películas,",",jangueos,",",playa,",",facetime,",",subway,..,lo,que,sea,pero,que,sea,contígo,,,,,,,,,,,,,,,,,,,,,,,,,
positive,un,sushi,date,la,haría,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#ponteendormaconlagatita,todos,los,domingos,en,westland,mall,hialeah,.,gracias,siempre,a,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,pft,jajajajajjajajaja,#throwbackmonday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,con,camila,tengo,un,forever,rematch,de,flip,the,cup,!,no,superare,que,calleron,perff,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,vlog,va,a,tardar,unos,0,minutos,en,subirse,vale,tened,paciencia,que,va,a,molar,venga,va,vale,ok,super,chachi,bien,va,,,,,,,,,,,,,,,,,
neutral,quiero,que,me,llegue,mi,acceptance,de,cayey,yaaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,el,trend,"""",how,to,shop,discreetly,"""",te,dice,donde,estan,los,especiales,para,#blackfriday,#howtoshopdiscreetly,atraves,de,#twitter,@,,,,,,,,,,,,,,,,,,,,,
positive,aghhh,estos,labs,me,tienen,maaaaaal,!!,!!,!!,!!,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,crashboat,!!,en,mi,aguadilla,querida,con,la,familia,.,@,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,goldo,es,imposible,no,considerar,a,taco,bell,como,el,mejor,fastfood,del,puto,mundo,,,,,,,,,,,,,,,,,,,,,,,,
positive,osea,alaia,esta,en,esta,lista,.,the,bitch,made,it,to,international,news,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,jajaja,okay,okay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,el,teléfono,se,vende,en,nuestras,tiendas,",",por,teléfono,",",o,en,internet,dentro,de,ee,.,uu,.,precios,aquí,:,.,~,as,,,,,,,,,,,,,,,
neutral,rt,@,:,youtubers,en,el,teatro,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,me,ha,gustado,un,vídeo,de,@,de,@,(,-,cyclo,|,star,wars,battlefront,(,con,kronno,zombe,…,,,,,,,,,,,,,,,,,,
neutral,his,voice,is,a,familiar,sound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,messi,pasó,de,"""",tengo,problemas,"""",a,"""",call,me,daddy,"""",,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,hola,",",estoy,buscando,a,alguien,que,me,adopte,.,no,tengo,una,patita,pero,tengo,mucho,amor,para,dar,.,rt,please,:pensive_face:,…,,,,,,,,,,,,,,
positive,estamos,súper,emocionados,porque,la,mejor,red,está,regalando,mejor,acceso,para,#sb0,:,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,se,me,olvida,que,hoy,es,domingo,y,mañana,lunes,de,estar,home,alone,",",wujuuu,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,siempre,que,veo,esto,en,el,tl,tengo,que,darle,play,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,detrás,de,cámaras,@,promo,tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,¿,qué,tan,rápido,es,0g,lte,comparado,con,tu,red,residencial,?,averígualo,tú,mismo,y,sorpréndete,:,,,,,,,,,,,,,,,,,,,,,,,
positive,@,a,mi,si,pq,me,gusta,hacer,cosas,..,so,yup,",",domingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hola,.,gracias,por,su,interés,.,el,droid,turbo,es,fabricado,por,motorola,.,¿,cómo,le,puedo,ayudar,?,~,mv,,,,,,,,,,,,,,,,,,
positive,rt,@,:,dandole,gracias,a,dios,por,otro,día,mas,de,vida,#blessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,it,'s,#oscars,night,in,los,angeles,later,on,!,sorry,leo,#dicaprio,",",but,we,'ve,a,few,last-minute,nominees,of,our,own,:winking_face:,,,,,,,,,,,,,,
positive,quiero,sushi,de,stake,",",amarillitos,y,aguacate,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,mejor,ejercicio,para,este,verano,es,la,celebración,.,#goling,#meagarroelgol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,#sorteo,:,rocket,league,-rt,a,este,tweet,.,-seguir,a,@,-seguir,a,@,-seguir,a,@,…,,,,,,,,,,,,,,,,,,,,
neutral,look,del,dia,#tv,@,@,vestido,de,#hoss,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,por,cuantos,shots,vas,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,con,el,update,de,sc,me,siento,como,cuando,mami,cogió,por,primera,vez,un,iphone,.,,,,,,,,,,,,,,,,,,,,,,
neutral,se,me,olvidaron,todos,los,passwords,del,hospital,y,no,podia,entrar,a,ningun,lado,#perksdelosfinales,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,cuando,ves,el,snap,de,@,y,decis,¿,donde,mierda,queda,esl,?,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,pa,q,vaya,con,el,0,"""",un,home,theater,sony,0d,blu-ray,done,y,bien,duro,!!,!,,,,,,,,,,,,,,,,,,,,,,
positive,@,yo,cogí,cibi,con,una,profe,super,sweet,que,da,bonos,cc,y,es,super,chilin,",",se,llama,norma,cruz,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,el,concert,de,de,la,ghetto,va,a,estar,bien,cabron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,llegados,este,punto,nose,si,decir,buenas,noches,o,buenos,dias,ahre,..,.,lo,que,sea,xd,que,descansen,zombers,!,:winking_face:,:winking_face_with_tongue:,,,,,,,,,,,,,,,,,,
positive,la,sonrisa,es,la,curva,más,hermosa,en,una,mujer,#salhuawoman,#salhuaoutfit,#allyouneedisecuador,open,0:0,a,0:0,pm,,,,,,,,,,,,,,,,,,,,,,,,
positive,jajaja,me,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",@,:,*,hides,good,snacks,from,family,members,*,"""",@,paola,ayala,y,su,secrete,stach,de,cookies,..,.,jajaja,,,,,,,,,,,,,,,,,,
positive,venir,a,la,misa,de,niños,=,add,bien,brutal,mirando,todos,los,nenes,chiquitos,bellos,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,
positive,las,mejores,muestras,de,amor,son,las,más,pequeñas,en,el,momento,exacto,#christmasgift,#salhuastore,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,blackjaguarwhitetiger,'s,video,queee,cute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#pegandoelzol,#teamlagatita,estamos,hoy,en,toyota,os,south,florida,junto,con,@,hay,mucho,…,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,los,celosos,diran,que,es,paint,",",gracias,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,querido,novio/a,:,no,tengo,pero,si,quisieras,aparecer,y,llegarle,a,casa,",",its,cool,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",te,debo,tanto,que,ni,te,imaginas,"""",-,fan,a,justin,bieber,por,dios,hay,una,línea,entre,ser,fan,e,idolatrar,un,artista,.,sepan,diferenciar,.,,,,,,,,,,,,
positive,@,si,estoy,viendo,#wrestlemania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,baaaby,",",envíame,tu,locationn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,church,'s,no,debería,de,ser,un,fast,food,",",si,no,un,slow,motion,food,.,,,,,,,,,,,,,,,,,,,,,,,,,
positive,perdon,por,tener,que,borrarlo,zombers,!,breaking,rap,|,kronno,zomber,|,(,prod,.,brian,o,'donell,),vía,@,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,twenty,one,pilots,me,esta,dando,vida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,mami,",",you,the,real,mvp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,buenos,dias,!,feliz,jueves,casi,viernes,!,look,del,dia,@,@,”,vestido,#frenchconnection,,,,,,,,,,,,,,,,,,,,,,,
positive,increíble,chica,gamer,ya,va,por,casi,0m,!!,!,muchas,gracias,zombers,brocolis,!,:d,jaja,en,fin,..,.,buenas,noches,zombers,!,^^,:d,,,,,,,,,,,,,,,
negative,jajajajajajajajjaa,these,hoes,aint,loyal,:musical_notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",tengo,plan,z,",",c,",",b,",",pero,no,tengo,plan,a,..,.,"""",#thestruggle,@,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,kronno,esa,mano,pa,'rriba,",",donde,pueda,verla,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,zombers,el,libro,tiene,una,pinta,flipante,!!,os,va,a,encantar,!,siempre,quise,ser,prota,en,una,historia,de,zombies,!,:d,,,,,,,,,,,,,,,,,,
positive,mommy,to,be,looks,y,que,mejor,modelo,que,barbarabermudo,.,#babycomingsoon,#spring,#primavera,falda,con,…,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,the,glam,team,..,..,..,..,por,que,nosotros,somos,discoverymujer,:winking_face:,:lipstick:,:red_heart:,@,@,..,..,te,…,…,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,ya,le,quité,el,private,",",go,nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,super,chic,y,fashion,lucio,ninelconde,en,la,alfombra,de,@,con,un,vestido,de,…,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,me,he,encontrado,con,unos,zombers,en,minecraft,y,vamos,hechar,unas,partis,!,jaja,super,selfie,!,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,por,el,contrario,",",¡,gracias,a,usted,por,ser,cliente,preferido,de,verizon,wireless,",",a,disfrutar,el,mundial,",",muy,feliz,día,!,~,mv,,,,,,,,,,,,,,
positive,"""",@,:,@,jajajaja,que,cuteee,te,amoo,gingerrrr,"""",always,!,y,love,you,too,nigga,:),,,,,,,,,,,,,,,,,,,,,,,
negative,"""",me,he,metido,en,internet,para,ver,cacas,de,animales,"""",-,@,",",vape,",",0,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,únete,a,las,0,horas,de,música,con,@,",",menciona,@,#droidturbo,o,#latingrammy,,,,,,,,,,,,,,,,,,,,,,,,
positive,buenas,noches,zombers,recordad,que,podeis,descargar,la,canción,de,soundcloud,cod,black,ops,0,vs,battlefront,rap,play,!,,,,,,,,,,,,,,,,,,,,,,
negative,@,o,m,g,!,queeeeee,carajoo,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,gn,text,de,fernando,>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,voy,a,vestir,a,bombon,y,a,hopee,de,peces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,cuando,mi,cuarto,es,el,unico,lugar,en,la,casa,donde,el,wifi,no,llega,bien,..,.,forever,rolling,my,eyes,,,,,,,,,,,,,,,,,,,,
neutral,ponte,en,forma,con,la,gatita,#0,en,westland,mall,",",ver,las,fotos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,look,de,hoy,gracias,a,mi,flaca,@,amo,el,naranja,”,:dress:,de,#tedbaker,te,queda,bello,flaks,:clapping_hands:,:thumbs_up:,,,,,,,,,,,,,,,,,,
positive,ese,momento,en,el,que,terminas,tus,compras,navideñas,.,#holidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,yo,me,voy,a,quedar,calva,por,el,fkn,stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,nuestra,reacción,al,saber,que,hay,nuevo,single,de,@,.,escucha,phantom,limb,aquí,:,…,,,,,,,,,,,,,,,,,,,,,,
positive,mensaje,en,snapchat,.,básicamente,explico,por,qué,hoy,no,habrá,vlog,",",pero,sí,snupchut,.,finde,de,snupchut,.,locura,.,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,t,queyo,!,:face_blowing_a_kiss:,@,:,las,amo,.,mis,bellas,amigas,y,clients,#premiosjuventud,@,@,#backstage,…,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,:skull:,:green_heart:,:smiling_face_with_heart-eyes:,:see-no-evil_monkey:,:hear-no-evil_monkey:,:red_heart:,:monkey_face:,:speak-no-evil_monkey:,:smiling_face_with_heart-eyes:,:green_heart:,:skull:,zomber,por,siempre,uwu,,,,,,,,,,,,,,,,,,,,,,,
neutral,la,moda,es,un,lenguaje,instantáneo,.,m,.,prada,salhuaoutfit,:,blusa,shadow,knot,short,pedidos,al,0.0.0,,,,,,,,,,,,,,,,,,,,,,,
neutral,el,nombre,de,kronno,y,el,de,zombers,porque,surgió,?,tien,…,—,zip,todo,tiene,historia,",",kronno,viene,por,que,queria,po,…,,,,,,,,,,,,,,,,
positive,@,jajajaaja,ugh,not,racist,..,im,white/black/ginger,!,im,fucking,multicultural,!,u,a,hoe,",",but,a,funny,hoe,at,that,jajajajajaja,,,,,,,,,,,,,,,,,,
positive,rt,@,:,zomber,girl,se,ha,ido,a,dar,un,paseo,:grinning_face:,:smiling_face_with_smiling_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,cállate,la,boca,ya,cantoe,sata,enana,open,0/0,..,ok,ya,puedes,morir,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,un,date,aqui,contigo,:smiling_face_with_smiling_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,leslie,grace,con,"""",be,my,baby,"""",(,),via,@,stylist,@,#bemybaby,#gracenation,@,#musicvideo,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,mi,logica,:,tengo,pal,de,cosas,que,hacer,so,mejor,me,cojo,un,nap,.,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,la,noche,es,larga,pero,que,suerte,que,tenemos,la,neverita,llena,.,#mlendlesssummer,#nochedesanjuan,[,foto,de,frankie,o,],…,,,,,,,,,,,,,,,,,
positive,quiero,estar,en,un,yacht,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,party,bus,#elvacilondelagatita,@,#salsagiants,waooo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,adoro,estar,con,mis,chicas,#chicmodel,#premier,#zoolander0,imagen,modeling,by,la,gatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,mi,día,comenzó,despertando,con,el,amor,:kiss:,de,mi,vida,!!,y,ahora,a,bajar,vagones,y,esta,lloviendo,:umbrella_with_rain_drops:,..,.,merry,christmast,!,:christmas_tree:,,,,,,,,,,,,,,,
positive,ser,mamá,nos,llena,de,orgullo,!,#momfit,más,guapa,que,nunca,!!,:glowing_star:,#allyouneedisecuador,#salhuawoman,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,yo,iba,a,tuitiar,eso,!!,!!,!!,!,jajaja,literal,acabo,de,terminar,sec,0,me,siento,cabron,voy,a,coger,un,break,de,m,…,,,,,,,,,,,
positive,imagen,modeling,by,la,gatita,.,registraciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,el,pasillo,del,camping,es,igual,que,el,de,un,juego,de,terror,!!,:fearful_face:,:fearful_face:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,la,prueba,?,en,estas,fotos,!,:down_arrow:,:down_arrow:,:red_heart:,:red_heart:,:/,…,,,,,,,
positive,rt,@,:,@,-gps,-jangueos,-tadana,-chula,-good,pics,-me,suelen,gustar,tus,tweets,-you,like,to,dress,nicely,-good,hair,style,,,,,,,,,,,,,,,,,,,
positive,los,parties,de,phhhoto,>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,madre,mía,.,felicidades,a,@,y,@,.,pedazo,de,tema,el,de,far,cry,primal,!!,wow,,,,,,,,,,,,,,,,,,,,
negative,#todosmenospriscilla,quieren,seguir,los,hashtags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,estoy,explotaaaa,',",",y,no,me,quemé,casi,",",lol,",",yey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,somos,la,red,#0,en,los,eeuu,",",y,donde,@,toma,sus,ángulos,.,#bettermatters,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,quiero,saber,cual,fue,tu,top,0,mejores,vestidos,#oscars0,@,”,aquí,están,mis,favoritas,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,@,@,doy,fee,!,firmó,y,muchas,fotos,!,es,el,mejor,..,.,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,@,hola,kronno,!!,!!,te,hice,este,edit,",",espero,que,te,guste,:red_heart:,z0e,:skull:,,,,,,,,,,,,,,,,,,,,,,
positive,en,casa,o,en,donde,estés,",",estos,aparatos,te,permiten,aprovechar,la,red,0g,lte,más,grande,del,país,:,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,les,presento,la,primera,prepada,de,mi,hermana,.,step,0,:,cogete,una,foto,con,el,perro,.,step,0,:,deja,ir,al,perro,.,,,,,,,,,,,,
positive,munchies,",",netflix,",",xbox,",",y,blanket,burrito,wrap,..,.,hoy,yo,no,me,muevo,,,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,mera,como,carajo,hago,el,best,nine,ese,en,ig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,love,you,friend,!!,you,are,back,!,regresando,con,exito,!,un,gustazo,ser,parte,de,este,equipo,#factorx,@,,,,,,,,,,,,,,,,,,,,
positive,summer,days,que,quisiera,repetir,:sun:,@,gran,melia,golf,resort,and,spa,-,…,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,mañana,empiezo,uni,",",amén,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,guysss,.,mi,gpa,subió,.,0,ñetaaa,:flexed_biceps_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,te,woa,mamal,el,culo,en,la,suite,del,marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,de,mujer,a,mujer,(,woman,to,woman,),en,palmetto,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,le,tiré,hasta,ss,cuz,he,amazing,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,gracias,@,por,mis,vestidos,!!,you,are,the,best,!!,!,love,you,!,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,bi,cho,es,si,esto,es,verdad,take,all,my,fucking,money,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,baby,relajate,y,deja,el,orgullo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,food,coma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,mi,look,de,hoy,para,@,gracias,@,loved,it,!!,!,”,bella,mi,rash,con,vestido,de,#bcbg,:dress:,:clapping_hands:,,,,,,,,,,,,,,,,,
positive,zombers,!,que,os,ha,parecido,mi,genial,cancion,del,final,??,xd,??,unboxing,juggernog,black,ops,0,vía,@,,,,,,,,,,,,,,,,,,,,,
negative,hay,tantas,actividades,en,senior,year,y,tantos,fkn,gastos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,when,your,parents,go,to,sleep,at,your,0th,birthday,party,jajajajajajajajjajajajajajajajajajajajajajjajajaja,…,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,¿,hay,tecnofanáticos,jugando,#techtrivia,hoy,?,aquí,está,la,respuesta,:,0,.,samsung,gs0,0,.,droid,ultra,0,.,lg,g0,,,,,,,,,,,,,,,,,,
