rivales,lang2
llamarnos,lang2
invictus,lang1
:victory_hand_light_skin_tone:,other
obsesionada,lang2
tap,lang1
clientas,lang2
#premioslonuestro,lang2
#univision,ne
#mejorvestidos,lang2
encanto,lang2
cononcerte,lang2
vestir,lang2
veremos,lang2
#bandamax,lang2
acompañarnos,lang2
km,lang2
luchadora,lang2
lanzamiento,lang2
convenciones,lang2
ajuares,lang2
graduandos,lang2
#wecare,lang1
lastima,lang2
sienta,lang2
podamos,lang2
ligan,lang2
#fact,lang1
#cotture,lang1
#sbsteam,lang1
hubiese,lang2
spider,lang1
appears,lang1
firmar,lang2
rebajo,lang2
peo,lang2
nickname,lang1
pub,lang1
causar,lang2
insomnia,lang2
evil,lang1
jajjaaj,lang1
’que,lang1
dejate,lang2
directitos,lang2
humillo,lang2
geek,lang1
querían,lang2
compu,lang2
itech,ne
#sbsparty,lang1
#elvacilon,lang2
jjajajajajaj,lang2
olvideis,lang2
enseño,lang2
mismisimo,lang2
marakuyea,lang2
#milook,lang1
#simple,lang2
#elegante,lang2
brillo,lang2
minino,lang2
#bombithecat,lang1
energías,lang2
positivas,lang2
yaaaas,lang1
gustando,lang2
documentándolo,lang2
abrazote,lang2
acompañados,lang2
muuuuuuuuack,lang2
comenzamos,lang2
#womanpower,lang1
cranberry,lang1
mandanga,lang2
yellowmellowmg,lang1
ahahahaha,lang2
pause,lang2
frescos,lang2
ooooiga,lang2
domican,ne
gatimovil,lang2
#broward,lang1
#pueblo,lang2
encabrona,lang2
asesoría,lang2
salvar,lang2
avión,lang2
anuel,ne
anonimus,lang1
bryant,ne
retail,lang1
labor,lang2
#notimujer,lang2
pagó,lang2
#mahmoud,lang1
#pasto,lang2
#herechampaign,lang1
#hoes,lang1
#acacia,ne
#kappasig,lang1
#deseasedenied,lang1
#hookah,lang1
#armoryhouse,lang1
#hoemly,lang1
#piso0,other
trunk,lang1
flume,lang1
#prom0k0,other
missmiamivip,lang1
pen,lang1
seis,lang2
prácticos,lang2
preocupo,lang2
preocupan,lang2
unica,lang2
algún,lang2
daaaaamn,lang2
sabido,lang2
med,lang1
lowkey,lang1
blossom,lang1
ayudanos,lang2
jovencito,lang2
#findbryan,lang1
#dc,lang2
teachel,ne
#lonlyboner,lang1
#cincodemayo,lang2
#civilwar,lang1
cuya,lang2
mención,lang2
empezaba,lang2
zas,lang2
spoilers,lang1
esforzarme,lang2
#bruh,lang1
lucy,ne
#bluemanity,lang1
#jetblue,ne
mantenía,lang2
sonriendo,lang2
shitfaced,lang1
-my,lang1
gringas,lang2
donados,lang2
hopeline,lang1
luciendo,lang2
adquierelo,lang2
#billboardsmx,lang1
rtw,lang2
upgrade,lang1
gianninaazar,ne
#photoshoot,lang1
#tvynovelascolombia,lang2
#miamistyle,lang1
#sun,lang1
#recroon,lang1
#fridaynightoutings,lang1
instareposts,lang1
cervezas,lang2
sending,lang1
demás,lang2
fu,lang2
#instafollow,lang1
#instapic,lang1
bobby,ne
pins,lang1
mutuo,lang2
diagnóstico,lang2
matemáticas,lang2
wikenes,lang1
deberia,lang2
pusiera,lang2
pelotas,lang2
copyrights,lang1
cabrear,lang2
meterle,lang2
relajen,lang2
patabajo,lang2
question,lang1
levantarme,lang2
festivo,lang2
workingmode,lang1
#artistas,lang2
#crazytime,lang1
arby,ne
#latinbillboards,ne
#latinbillboards0,other
thetomb,lang1
encontrarme,lang2
elvira,ne
hancock,ne
wallace,ne
marla,ne
singer,lang1
#lapistoladetupapa,lang2
porfavor,lang2
ouuuchhhh,lang1
tirá,lang2
parecería,lang2
hobo,lang2
buscare,lang2
pilota,lang2
destino,lang2
ocupa,lang2
universo/destino,lang2
cogas,lang2
norteamericanos,lang2
puej,lang2
necesitooooo,lang2
dramático,lang2
storage,lang1
tupac,ne
regalando,lang2
boletos,lang2
pepper,lang1
#hulksmash,lang1
fuf,lang2
enamorao,lang2
io,lang2
escuchamos,lang2
celestial,lang2
mamando,lang2
mamau,lang2
giorgio,ne
mada,lang1
shiruken,ne
escuchara,lang2
naruto,ne
brownie,lang1
flipanding,mixed
paisaje,lang2
titiiii,unk
necesarias,lang2
severo,lang2
dubi,ne
session,lang1
ironman,ne
rock/rapplay,lang1
#cratividad,lang2
#statement,lang1
#bestdress,lang1
emiliouribe,ne
tambié,lang2
vestidito,lang2
apoyar,lang2
estábamos,lang2
ppp,lang2
contento,lang2
fichado,lang2
invidiosos,lang2
dirán,lang2
definición,lang2
calidad,lang2
daylis,lang1
encender,lang2
bombillas,lang2
0-watts,other
sparknotes,lang1
quizlet,ne
tremenda,lang2
salvacion,lang2
milán,ne
emas,lang2
:anchor:,other
estampadas,lang2
oraciones,lang2
#nepal,ne
#pray,lang1
#god,lang1
#faith,lang1
#todosomoshermanos,lang2
0-dia,other
0-de,other
marrrrrrrrmota,lang2
0-con,other
marta.hahn@ymail.com,other
#felizlunes,lang2
locura,lang2
÷,other
feluz,lang2
despierta,lang2
slidin,lang1
mental,lang2
carga,lang2
sokea,lang2
resigned,lang1
inquiry,lang1
personal,lang1
conduct,lang1
jummmm,lang2
#reve,lang1
stylistteam,lang1
#todossomosheroes,lang2
cooperen,lang2
tarima,lang2
presentan,lang2
candidatas,lang2
petite,lang1
granos,lang2
bandita,lang2
toquen,lang2
caramelos,lang2
canto,lang2
adicto,lang2
gagaaaaaa,ne
massa,ne
relació,lang2
#increibles,lang2
votar,lang2
#amoloscollares,lang2
#escogetupreferido,lang2
agradarle,lang2
sunnyday,lang1
#we,lang1
budgeting,lang1
paraaaaabolaaaaasss,lang2
'itas,lang1
orando,lang2
#boston,ne
encargado,lang2
rebrand,lang1
abc,ambiguous
freeform,lang1
pésimo,lang2
veranoooooo,lang2
etaketaki,lang2
:sign_of_the_horns_medium-light_skin_tone:,other
legs,lang1
ctown,lang1
grabaciones,lang2
remixes,lang1
traigame,lang2
tomado,lang2
crecido,lang2
aprovecharse,lang2
suggested,lang1
atletas,lang2
#mfw,lang1
#aqua,lang1
cowboy,lang1
#wildwestboots,lang1
incansable,lang2
gecko,ne
jamonas,lang2
#instasize,lang1
descargado,lang2
podrías,lang2
juez,lang2
insecure,lang1
confident,lang1
#powerofmakeup,lang1
vuestros,lang2
zombilikes,lang1
retweeted,lang1
descansando,lang2
reventado,lang2
cojín,lang2
󾍃,other
󾇒:smiling_face_with_sunglasses:,other
remembering,lang1
bvi,unk
xmas,lang1
july!shannan's:four_leaf_clover:,lang1
alla,lang2
añade,lang2
distancia,lang2
internacional,lang2
mantente,lang2
contacto,lang2
identificas,lang2
fis,lang2
sentarme,lang2
precio,lang2
maarten,ne
preparar,lang2
preciosas,lang2
estribillo,lang2
bolitas,lang2
#nogymtimidation,lang1
#needvacations,lang1
conseguí,lang2
smirnoff,ne
oblixxx,unk
amsterdam,ne
netherlands,ne
vístete,lang2
capas,lang2
irás,lang2
quitando,lang2
hilton,ne
despejar,lang2
madafuckin,lang1
mejorate,lang2
:thumbs_up_light_skin_tone:,other
coñazo,lang2
dedo,lang2
mueble,lang2
tráiler,lang2
sombras,lang2
grey,ne
vegetariana,lang2
#momentogasolina,lang2
xa,lang2
abrazos,lang2
cejasssss,lang2
barça,ne
espel,lang2
tinyurl,ne
mandaste,lang2
polo,ne
solucionado,lang2
acaso,lang2
tribunal,lang2
#casocasellas,ne
destruyo,lang2
chilena,lang2
estampados,lang2
#muypronto,lang2
:person_gesturing_ok:,other
imparable,lang2
#0wordsaftersex,other
pierdan,lang2
sofisticado,lang2
#maydacisneros,ne
#todosmenosolga,lang2
rompió,lang2
chancleta,lang2
-loca,lang2
empiezas,lang2
-npi,lang2
halsey,ne
#bff,lang1
#refill,lang1
#segundoround,mixed
#bacardi,ne
#sangriiia,lang2
#gasolina,lang2
's!!!,lang1
encaje,lang2
preparate,lang2
madafucking,lang1
suite,lang1
-chuleriaaaa,lang2
-good,lang1
bellaaa,lang2
usarte,lang2
asociación,lang2
__,other
katmandú,ne
unnuevodia,lang2
#executivestyle,lang1
amigaa,lang2
:taxi:,other
ruthzuniga,ne
outlast,lang1
estuvisteis,lang2
#ganalealama,lang2
ñana,lang2
babessss,lang1
revolu,lang2
#divorcedparentsprobs,lang1
streaming,lang1
device,lang1
grafica,lang2
pavos,lang2
juntas,lang2
tomé,lang2
tacones,lang2
altos,lang2
veronicaquirozm,ne
jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj,lang2
mori,lang2
neither,lang1
#latinos,lang2
ņos,lang2
resumen,lang2
trauma,lang2
booktuber,lang1
venganza,lang2
retraso,lang2
puesto/a,lang2
#tequila,ne
#itiswhatitis,lang1
pudieron,lang2
#santa,lang2
greatest,lang1
blessings,lang1
:sunrise_over_mountains:,other
nuñez,ne
jueguen,lang2
videojuegos,lang2
incitan,lang2
enferma,lang2
enamorarte,lang2
dedique,lang2
mirá,lang2
gil,lang2
backward,lang1
escote,lang2
atrás,lang2
hipnotiza,lang2
esther,ne
#classic,lang1
#peoplemag,lang1
#onestowatch,lang1
fort,ne
collins,ne
wright,lang1
:sparkling_heart:,other
#holidone,lang1
hun,lang1
shaun,ne
pipe,lang1
#dreamcometrue,lang1
ibamos,lang2
hijoputa,lang2
#angieycarlos,ne
tropics,lang1
:bright_button:,other
layout,lang1
eeeeeh,unk
eeeeeeeeeh,lang1
eeeeeeeeeeeehhhhh,lang2
amy,ne
otp,ne
beibi,lang1
styled,lang1
#angiestilo,ne
cowgirl,lang1
#cowgirlbaby,lang1
#country,lang1
pasé,lang2
grabé,lang2
oeoeoeoe,lang2
nayli,ne
yelenis,ne
nacho,ne
quemas,lang2
zona,lang2
#ecuador,ne
participacion,lang2
#missuniverse,lang1
-popular,lang1
-latina,lang2
-has,lang1
takis,lang1
mornings,lang1
-talks,lang1
arroba,lang2
barra,lang2
manatí,ne
dioohh,lang2
ansioso,lang2
platinum,lang1
pegi,ne
#apollen,lang2
quedaré,lang2
tnt,lang2
:roasted_sweet_potato:,other
:rice_cracker:,other
:oden:,other
:fish_cake_with_swirl:,other
trenes,lang2
picnic,lang1
montaña,lang2
estrellas,lang2
lemons,lang1
bust,lang1
tequilla,lang1
motto,lang1
breakk,lang1
mah,lang1
deliciosas,lang2
belvita,ne
cafre,lang2
sentada,lang2
pasillo,lang2
mesas,lang2
#jesus,lang2
#lives,lang1
#jenilca,ne
#rockera,lang2
#corset,lang1
cooooolmo,lang2
toast,lang1
sangriiia,lang2
perdonan,lang2
respirar,lang2
suspiro,lang2
prague,lang1
#praga,ne
#prague,ne
#praha,unk
#lavidaesbella,lang2
allá,lang2
tournament,lang1
+0,other
acostumbte,lang2
ofertas,lang2
rash,lang1
joda,lang2
socorro,lang2
acoste,lang2
yyy,lang2
#robertrodriguez,ne
#gianvitorossi,ne
retwitteen,lang1
enteren,lang2
preso,lang2
spectre,lang1
bond,ne
moverme,lang2
mamut,ne
confundan,lang2
decline,lang1
sean,lang2
caripelaos,lang2
subido,lang2
quemaba,lang2
shannans,ne
feriado),lang2
verla,lang2
flipáis,lang2
camarote,lang2
barco,lang2
marcela,ne
#colombia,ne
empanaditas,lang2
natiiii,ne
:birthday_cake:,other
ayudo,lang2
cometer,lang2
atrocidades,lang2
crucero,lang2
#party,lang1
#natharmy,lang1
pillas,lang2
máxima,lang2
tendrés,lang2
#bellos,lang2
#losamo,lang2
#enamoradademisshoes,mixed
manzana,lang2
repaso,lang2
manteles,lang2
#latinas,lang2
#pinchoburger,ne
#qrico,lang2
#lasvegas,ne
:speaker_high_volume:,other
#vacilondelagatita,lang2
#buen,lang2
ranking,lang1
twiteros,lang2
destacados,lang2
+en,lang2
housemate,lang1
pu,lang2
ñe,lang2
taaaa,lang2
fantasía,lang2
transmitiendo,lang2
parques,lang2
macy,ne
tshirt,lang1
boost,lang1
#rainboots,lang1
#botas,lang2
#angiedice,lang2
#angietrend,ne
#angie'spick,lang1
g-eazy,ne
backstage,lang1
#tomford,ne
#latinbillboard,ne
#latinbillboard0,other
essays,lang1
monocromatico,lang2
brocolo,lang2
reído,lang2
#jamas,lang2
#vacilandoconlagatita,lang2
#cars,lang1
simpatica,lang2
#lookdeldia,lang2
#lookdeviernes,mixed
#rosa,lang2
#pink,lang1
appreciate,lang1
favorites,lang1
insmiac,lang1
ene,lang2
ce,lang2
jammm,ne
alejandra,ne
guzmán,ne
confirmada,lang2
vacilón,lang2
montao,lang2
campus,lang1
thrhowback,lang1
bouche,ne
guindando,lang2
verja,lang2
arrepentir,lang2
pr-0,other
digger,lang1
construccion,lang2
viro,lang2
event,lang1
caribbean,lang1
#salsa,lang2
#visit,lang1
pichee,lang2
olvidan,lang2
contestarlo,lang2
achú,lang2
aaachú,ambiguous
sniff,lang1
cee,lang2
preparado,lang2
inscribas,lang2
ben&jerry's:,lang1
vsj,ne
:soft_ice_cream:,other
commercial,lang1
greater,lang1
desps,lang1
direction,lang1
izquierda,lang2
arrivals,lang1
podeís,lang2
#felizdiadelasmadres,lang2
#tqm,lang2
#happymothersday,lang1
#mymom,lang1
#ilovemymom,lang1
com,lang2
preview,lang1
incógnito,lang2
bea,ne
extrañamos,lang2
contestara,lang2
nati,ne
jajaaj,lang2
totaaa,lang2
buffalo,lang2
georgeous,lang1
lucimos,lang2
hermosas,lang2
aprecia,lang2
trabajos,lang2
capa,lang2
dibujo,lang2
dani,ne
pt,lang2
#csjvscsi,ne
#octoberfest,lang1
#samueladams,ne
nietos,lang2
tieneeeeeeeees,lang2
tieneeeeees,lang2
tama,lang2
confio,lang2
clip,lang1
#tuna,ne
envidias,lang2
0millón,other
#zombers,lang1
acaloras,lang2
yandel,ne
wao,lang2
kloe,ne
añitos,lang2
llamarme,lang2
dj_sheriff,ne
cagarte,lang2
leonardo,ne
dicaprio,ne
smith,ne
honored,lang1
#oscarnoms,ne
reacción,lang2
demolition,lang1
beta-cod,lang2
juren,lang2
emocional,lang2
hahahah,lang1
lite,lang1
diablouuu,lang2
caímos,lang2
camarada,lang2
#nodrugs,lang1
toples,lang2
encontrarle,lang2
mías,lang2
escribió,lang2
remake,lang1
suyo,lang2
aereopuerto,lang2
conecciones,lang2
aprecian,lang2
culture,lang1
acostumbrados,lang2
#mezcla,lang2
average,lang1
erections,lang1
eliges,lang2
••,other
fria,lang2
inteligente,lang2
#petlover,lang1
#missuniverso,lang2
mónica,ne
noguera,ne
interna,lang2
encontrado,lang2
importaría,lang2
deadpool,ne
calendario,lang2
bath,lang1
hiplatina,ne
epa,lang2
regalame,lang2
ducha,lang2
hangs,lang1
molten,lang2
carr,lang2
sector,lang2
barrio,lang2
dialo,lang2
joden,lang2
lavoe,ne
ñengo,ne
sorprendía,lang2
blo,lang2
morí,lang2
hayas,lang2
helicóptero,lang2
victorias,lang2
secrets,lang1
chinaaa,lang2
pre-venta,lang2
pise,lang2
:books:,other
accesorios,lang2
pulseras,lang2
enrrollables,lang2
usara,lang2
choose,lang1
cremas,lang2
cyrus,ne
decís,lang2
himno,lang2
logro,lang2
#thedream,lang1
#dro,ambiguous
rock/r,lang1
tengan,lang2
transportarse,lang2
lloro,lang2
sabro,lang2
bracelet,lang1
despertar,lang2
#sanvalentines,lang2
#sanvalentin,lang2
beau,lang1
#miguerejo,lang2
#alexabirthday,ne
nooss,lang2
vamosss,lang2
farra,lang2
desespereis,lang2
terminado,lang2
nevermind,lang1
cuesta,lang2
frank,ne
habido,lang2
iré,lang2
vaye,lang2
abordo,lang2
#liberty,lang1
esposa,lang2
época,lang2
melancólico,lang2
medium,lang1
handbook,lang1
instrucciones,lang2
siglo,lang2
xxi,lang2
desuscribo,lang2
aprendes,lang2
subs,unk
apoyan,lang2
ningún,lang2
motivo,lang2
adivinar,lang2
#entremujeres,lang2
cierran,lang2
logrado,lang2
chefs,lang1
#latinfoodfest,lang1
prizes,lang1
obel,ne
davis,ne
#delreggaetonaprendi,lang2
castigarte,lang2
conducta,lang2
#magazine,lang1
:eye:,other
pre-order,lang1
͡°,other
͜ʖ,other
͡°),other
rompas,lang2
#mexicantime,lang1
#losmaru,lang2
meryl,ne
streep,ne
equal,lang1
rights,lang1
'all!,lang1
#oscars,ne
#lazysunday,lang1
#summertime,lang1
#iconpool,lang1
#spaday,lang1
#mexicanfood,lang1
#ceviche,lang2
#tostadas,lang2
#unico,lang2
#emicapitol,ne
miniaturitazzzzomber,lang2
incluye,lang2
actualmente,lang2
aprox,lang2
winter/holidays,lang1
wooohoo,lang1
#byebyesingletime,lang1
#engaged,lang1
#valentinesday,lang1
#miamibash,ne
presentation,lang1
angels,lang1
melts,lang1
viperales_fitness,lang1
platillo,lang2
#chilesennogada,lang2
#loveit,lang1
cafelo,ne
shipper,lang1
eligiendo,lang2
selecciona,lang2
explota,lang2
shining,lang1
#zombersquad,lang1
#0mill,other
óndezombers,lang2
'',other
poster(,lang1
<0<0<0,other
siguente,lang2
otoñal,lang2
accepted,lang1
jazz,lang1
apartamento,lang2
cómodo,lang2
espacioso,lang2
tranquilo,lang2
:green_heart:,other
#rt,ambiguous
#uprm,ne
#rum,ne
mastercheff,lang1
relaxx,lang1
:grapes:,other
:strawberry:,other
:cherries:,other
temperatura,lang2
drásticos,lang2
#vitaminac,lang2
rapidooo,lang2
#romeosantos,ne
tickest,lang1
nuevozol,ne
john,ne
clinic,lang1
center,ne
trullas,lang2
rushees,lang1
#yonunamecanso,lang2
cueva,lang2
acompañanos,lang2
superdome,lang1
#novsdet,lang2
#mnf,ne
spoiled,lang1
brat,lang1
#0s,other
#rockon,lang1
officialpimentel,ne
míos,lang2
:v,other
#teamkronno,lang1
#teamzar,lang1
ist,lang1
alter,lang2
ego,lang2
galan,lang2
#groom,lang1
#hubby,lang1
#makyandkris,ne
#ritzeldorado,lang2
#alreadymissingit,lang1
inssane,lang1
televisión,lang2
hint,lang1
comuníquense,lang2
0)0-0,other
0)0-0:folded_hands_medium-light_skin_tone:,other
yéndose,lang2
afectó,lang2
confianza,lang2
mejo,lang2
fotograma,lang2
airheads,lang1
uvas,lang2
mac&cheese,other
pringles,ne
empiecen,lang2
faltita,lang2
fullest,lang1
quieroo,lang2
kronnozomber,ne
desc,lang2
#feliza,lang2
#soho,ne
#nenastime,mixed
makylo,ne
extraordinarias,lang2
pulser,lang1
artistic,lang1
#spiderman,ne
#rebelchild,lang1
galeria,lang2
suchville,ne
siege,lang1
textura,lang2
cuadros,lang2
wolf,ne
mtv,ne
mismas,lang2
existir,lang2
motivaera,lang2
hahhaa,lang2
vomito,lang2
berry:'),lang1
looveee,lang1
impuestos,lang2
chavos,lang2
aparecen,lang2
charging,lang1
cable,lang2
vaselina,lang2
comenta,lang2
zg0e,other
zb0e,other
0e,other
comience,lang2
chonkie,lang1
adela,ne
foee,unk
difisi,lang2
ajedreh,lang2
plot,lang1
apuñalado,lang2
corriendo,lang2
er,ne
policias,lang2
detras,lang2
wooooow,lang1
pikl,other
graduarme,lang2
mudarme,lang2
conversación,lang2
esperes,lang2
chai,lang2
filmación,lang2
#makeup,lang1
bej,lang2
frennn,lang1
:id_button:,other
:no_one_under_eighteen:,other
#client,lang1
#menfashion,lang1
#gq,other
#classy,lang1
zoé,ne
atendiendo,lang2
mantenerte,lang2
#carnivalcruise,lang1
saldito,lang2
caritas,lang2
gold,lang1
marble,ne
helio,ne
castroneves,ne
llamando,lang2
telefonos,lang2
daammmm,lang2
cambies,lang2
#primavera,lang2
#blanco,lang2
#verano,lang2
#maquillaje,lang2
#mk,ne
#calvinkleindress,ne
#gracias,lang2
#macys,ne
aghh,unk
vaga,lang2
programa,lang2
alegra,lang2
funniest,lang1
nicole,ne
daaaamn,lang1
#time,lang1
#alfombrarojae,lang2
#bestdressed,lang1
#worstdressed,lang1
jjajajajajajja,lang2
realizes,lang1
iconic,lang1
detonations,lang1
lomas,lang2
perspective,lang1
#carnivalvalor,ne
ańo,lang2
#cumpleańos,lang2
:weary_cat_face:,other
abriremos,lang2
superrr,lang2
carteraaa,lang2
wau,lang1
hijeputa,lang2
okkkkkkkkk,lang1
protagonista,lang2
queridas,lang2
experts,lang1
seguidores,lang2
viajes,lang2
matalascañas,ne
contando,lang2
#vacaciones,lang2
#ibiza,ne
#alemania,ne
pinta,lang2
tela,lang2
#happysaturday,lang1
judging,lang1
compartiréis,lang2
daréis,lang2
miller,ne
sorteoo,lang2
auriculares,lang2
#mylove,lang1
gatitos,lang2
visitanos,lang2
exclusivas,lang2
recuento,lang2
pitcher,lang1
pedis,lang2
juegue,lang2
pro,lang2
reis,lang2
malos,lang2
#marte,lang2
#powerfamale,lang1
mia_astral,lang1
#natpe,ne
castro,ne
sangría,lang2
reik,ne
sexyback,lang1
youu,lang1
editado,lang2
exportando,lang2
productiva,lang2
balmainparis,lang1
#fall0,other
#lamas,lang2
combat,lang1
vdd,lang2
jangueos,lang2
:person_tipping_hand_light_skin_tone:,other
causas,lang2
diariamente,lang2
mandándole,lang2
guille,ne
regalaron,lang2
robaron,lang2
a.m,lang1
#bendicion,lang2
#nofilter,lang1
:person_getting_massage_medium_skin_tone:,other
empaca,lang2
exsuegra,lang2
hubieras,lang2
hotter,lang1
cacoteo,lang2
#lamarasssh,ambiguous
zorman,ne
encajes,lang2
eje,lang2
-lo,lang2
instantes,lang2
assassins,lang1
creed,lang1
syndicate,lang1
niggus,lang1
:four_leaf_clover:,other
#cross,lang1
#circleofpeace,lang1
#guadalupe,ne
#cruz,lang2
#circulodepaz,lang2
#chains,lang1
#mysymbols,lang1
#guaynabocityproblems,lang1
ganador,lang2
#specialedition,lang1
equalizer,lang1
justiciero,lang2
deciros,lang2
conque,lang2
vidas,lang2
acá,lang2
stars,lang1
:inbox_tray:,other
fascinan,lang2
marcado,lang2
cruck,lang1
gorrita,lang2
frituras,lang2
#puertorico's,lang1
#lasamoooo,lang2
#vegas,ne
#grammys,ne
caoro,ne
lane,ne
quitar,lang2
cambiarle,lang2
maquina,lang2
uuupss,lang2
vacunada,lang2
esterilizada,lang2
:kissing_cat_face:,other
conectado,lang2
dislikes,lang1
suscritos,lang2
meooo,lang2
pasastes,lang2
trending,lang1
mantened,lang2
disimulad,lang2
#onthisday,lang1
dortmund,ne
robert,ne
lewandowski,ne
four,lang1
#ucl,lang1
semi-final,lang2
sombrilla,lang2
vpc,lang2
:alien_monster:,other
metiendo,lang2
dueño,lang2
gustaba,lang2
hb,lang2
pertenece,lang2
viciado,lang2
ajajajaja,lang2
jolin,lang2
lobby,lang1
lesbihonest,lang1
youuu,lang1
knowwww,lang1
#colecci,lang2
ón,lang2
jajajajjajaajjaa,lang2
preste,lang2
regresan,lang2
chingona,lang2
frien,lang1
gg,lang2
poesia,lang2
kills,lang1
marzo,lang2
unlike,lang1
páginas,lang2
añadí,lang2
capri,ne
compres,lang2
teatro,lang2
contador,lang2
vencidos,lang2
afeité,lang2
corté,lang2
saaaaach,lang2
maneras,lang2
analizar,lang2
quotes,lang1
valen,lang2
´m,lang1
gluten,lang1
gmo,lang1
antibiotics,lang1
organic,lang1
carb,lang1
bambalinas,lang2
locacion,lang2
t-,other
comparte,lang2
alemania,ne
anotado,lang2
penal,lang2
#por,lang2
inicial,lang2
interesaría,lang2
cadena,lang2
rieguenlo,lang2
agradecere,lang2
memes,lang2
antonio,ne
baba,lang2
patitos,lang2
skywars,ne
#happybirthdayangie,lang1
:shortcake:,other
maxis,lang1
skirts,lang1
enviamos,lang2
maquillarme,lang2
#diasdelocosensalhua,lang2
jhonny,ne
ventura,ne
westlandmall,lang1
piñata,lang2
penske,ne
#insideindy,lang1
observadora,lang2
#mom,lang1
%off,lang1
#skirt,lang1
#short,lang1
explosiva,lang2
pesadilla,lang2
triplets,lang1
-cuando,lang2
tiraría,lang2
hahahahahhaha,lang2
aawww,lang2
buuuu,lang2
truenos,lang2
#thanksgetting,lang1
luli,ne
#celebridades,lang2
billboards,ne
geeeezyyy,ne
mass,lang2
#tague,lang2
pichaba,lang2
jajajajajajajajajajajaja,lang2
primeros,lang2
themmmmmmm,lang1
valentín,ne
#karma,lang2
:scissors:,other
mide,lang2
loki,ne
fase,lang2
tormeta,lang2
cancelan,lang2
maleta,lang2
hecha,lang2
plateado,lang2
organizarnos,lang2
#fashionweek,lang1
0era,other
nbc,ne
aquellos,lang2
financial,lang1
aid,lang1
bifrutas,lang2
pagao,lang2
0millones,other
dolares,lang2
cuela,lang2
merienda,lang2
crossfit,lang1
full-ride,lang1
scholarship,lang1
saving,lang1
hoarder,lang1
pagaria,lang2
jovani,ne
canten,lang2
mysef,lang1
#twitches,lang1
#da,lang2
#iluminati,fw
azucenacierco,ne
elegantisima,lang2
#glamahowroom,lang1
perdimos,lang2
#sos,lang1
acompañe,lang2
favooor,lang2
✧,other
#produccion,lang2
#equipo,lang2
#locacion,lang2
#sebring,lang1
#resettv,lang1
bands,lang1
shopper,lang1
descargandose,lang2
rap-player,lang1
downs,lang1
wowowowowowwowww,lang1
sph-m0,other
uproar,lang1
maestro,lang2
correr,lang2
persiguiéndote,lang2
motivaría,lang2
_najwaa,unk
disfrútalos,lang2
penaltis,lang2
intensa,lang2
man-,lang1
pj,ne
suela,lang2
signs,lang1
guidelines,lang1
schuller,ne
proto,lang2
mangiare,fw
#yamilstophating,lang1
ídolo,lang2
stap,lang1
#hialeahracetrack,lang1
recoger,lang2
privada,lang2
upr,ne
fukkkk,lang1
graciass,lang2
#insurencedoctors,lang1
evita,lang2
multas,lang2
#obamacare,ne
tensión,lang2
hata,lang2
ski,lang1
:eyes:,other
#stellanolasco,lang2
#finecustommadesuit,lang1
whatevel,lang1
gradue,lang2
hugo,ne
0-santa,other
0-vieques/culebra,other
0-este,other
ráfagas,lang2
culebra-no,lang2
mph,lang2
ceiba-0,other
savageeee,lang1
popular,lang2
aumentos,lang2
e-account,lang1
chequera,lang2
pagaría,lang2
retirar,lang2
cajero,lang2
bppr,lang2
lograrlo,lang2
fabiana,ne
lycra,lang1
bellezas,lang2
fabuloso,lang2
jovanigram,ne
delivery,lang1
portugués,lang2
casada,lang2
celandolo,lang2
passio,ne
woohoo,lang1
peopleenespanol,mixed
#0masbellos,other
tanya,ne
fefa,ne
priceless,lang1
caminando,lang2
naaa,lang2
rubgetta,ne
madafukers,lang1
bellas,lang2
lucen,lang2
acabando,lang2
desayunando,lang2
#madrid,lang2
acuerda,lang2
birthday:'),lang1
zombibers,lang1
iban,lang2
drained,lang1
#starwarstheforceawakens,lang1
#feliznavidad,lang2
mani,ne
√,other
traemos,lang2
mencionado,lang2
bersgamer,ne
cambiaron,lang2
jesus,ne
fosters,ne
wannnt,lang1
jake,ne
backkkkk,lang1
dudy,ne
livin,lang1
broka,lang2
desconocidos,lang2
sexting,lang1
hablarles,lang2
aciegas,lang2
preocuparse,lang2
guide,lang1
colegial,lang2
sección,lang2
comidas,lang2
lucio,lang2
#personoftheyear,lang1
perfume,lang2
#preguntadeld,lang2
ía,lang2
define,lang2
toque,lang2
rockero,lang2
dresses,lang1
#angiestrendreport,ne
utilizar,lang2
piezas,lang2
cuero,lang2
#ungrupomono,lang2
kristhieleeyinaira,ne
reprobó,lang2
onza,lang2
crippy,lang1
rhodes,ne
greece,ne
champion,lang1
visualizaciones,lang2
reventao,lang2
rendido,lang2
#sincensura,lang2
escenas,lang2
talentosas,lang2
lolololo,lang2
fajardo,ne
edfi,lang2
plán,lang2
zombisitos,lang2
deseosa,lang2
imagenmodelingbylagatita,mixed
seasons,lang1
:telephone:,other
annoyinggg,lang1
marialejandra,ne
snapchattt,ne
gata,lang2
bot,lang1
wormies,lang1
foooo,unk
escondite,lang2
encantaría,lang2
síganos,lang2
envíe,lang2
expo,lang2
arista,ne
wenceslao,ne
quiroz,ne
chal,lang2
cadepe,ne
dave,ne
celebra,lang2
ribtoberfest,ne
quotiaba,lang2
#stephandgera,ne
#boda,lang2
profe,lang2
nautica,ne
ehehehe,lang2
ehe,lang2
