neutral,RT,@,:,FAR,CRY,PRIMAL,-,OJO,POR,OJO,Y,EL,ABUELO,MAMUT,!,#13,https://t.co/yu27BpvwpF,vía,@,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Gente,confundan,"""",Decline,"""",sistema,.,No,caripelaos,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Chicos,HHgroups,subido,video,pagina,oficial,!,Ya,podeis,descargar,tema,buena,calidad,aqui,!,http://t.co/EFaxV8dZFU,,,,,,,,,,,,,,,,,,,,,,,
negative,El,nene,quemaba,marshmallows,decia,"""",Asi,gustan,"""",Esta,carcel,ahora,.,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Shannans,back,!!,Volvemos,18,noviembre,(,jueves,feriado),!,Mucho,Beerpong,pasarla,bien,!,https://t.co/GktzFkws6a,,,,,,,,,,,,,,,,,,,,
neutral,@,prefiero,volver,comer,taco,bell,toda,vida,verla,entera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Es,flipáis,.,Vais,tener,camarote,tour,tour,barco,entero,360,",",babies,.,OH,YAS,.,,,,,,,,,,,,,,,,,,,,,,
positive,Marcela,!,Tan,bella,#colombia,trajo,empanaditas,#elvacilondelaGatita,#myBday,https://t.co/ckIfroeOI5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,@,:confetti_ball::party_popper:,Happy,Birthday,Natiiii,!!,:birthday_cake:,Espero,lindo,dia,!!,:smiling_face_with_smiling_eyes::person_gesturing_OK:,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,¡,Cuanto,siento,!,Con,gusto,ayudo,.,¿,Podría,darme,detalles,problema,internet,?,¿,Cual,teléfono,?,~,MH,,,,,,,,,,,,,,,,,
neutral,Wow,:red_heart:,,duele,pensar,gente,quiere,cometer,tantas,atrocidades,personas,.,https://t.co/uyRPmH1550,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Crucero,!,Crucero,!,Crucero,!!,!!,#party,#vacation,#wohoo,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Muchas,felicidades,cumpleaños,@,De,parte,#NathArmy,@,:birthday_cake::balloon::hundred_points::party_popper::confetti_ball:,https://t.co/XfO7TUHqPe,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,pillas,locura,máxima,jaja,repite,grande,xd,lel,wtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Esta,semana,tendrés,Far,Cry,Primal,Cyclo,después,especial,Parte,2,Zomber,Girl,!!,:red_heart:,,:red_heart:,:smiling_face_with_heart-eyes::winking_face_with_tongue::squinting_face_with_tongue:,https://t.co/onpJANuwA2,,,,,,,,,,,,,,,,,,,,
neutral,PORQUE,EL,WIFI,SIEMPRE,SE,VA,EN,MI,CUARTO,??,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,necesito,aquí,ok,",",PR,:heart_with_arrow:,http://t.co/vQeneRYc0s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,#zapatos,#bellos,#losAmo,#enamoradadeMisShoes,#Evangelina,@,http://t.co/hsxwkvcbIf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,A,gusta,apple,pie,manzana,https://t.co/9VGiew1H2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,@,-,repaso,college,-,Titans,-,fab,:person_tipping_hand_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,q,bello,set,cama,!,Omg,combina,manteles,..,..,!!,!,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,#happy,work,successful,#latinas,mk,#glamSquad,@,&,@,#descubreMK,http://t.co/PurhmFx1PU”:kiss_mark:,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Yo,voy,ser,hombres,.,Baby,",",bueno,",",aquel,tremendo,jevo,aquel,lleve,quiera,.,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,@,ok,pues,https://t.co/Aoxic2zu3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Un,saludito,Canton,Mall,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Wow,..,..,#PinchoBurger,@,#qrico,https://t.co/VhXFcDb6Nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Gracias,@,buen,día,#LasVegas,:speaker_high_volume::palm_tree:,#LatinGRAMMY,https://t.co/qOlu3S5sjD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Regalos,buenos,traviesos,.,Listo,.,#Holidone,https://t.co/jWVndj8SJu,https://t.co/QrbyDjUke5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,"""",Este,mes,voy,borracha,forever,"""",-,@,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Felicidades,@,@,#vacilondelagatita,amazing,morning,show,morning,:OK_hand_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::dizzy::dizzy::dizzy:,#buen,…,,,,,,,,,,,,,,,,,,,,,,,,,
negative,RT,@,:,No,sé,si,acabe,hell,week,hell,week,acabo,conmigo,.,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,When,momma,lit,af,:face_with_tears_of_joy:,https://t.co/e9OZqfukCn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Ranking,Twiteros,destacados,hoy,15/12,Chile,:,4-,@,5-,@,6-,@,7-,@,+en,:,https://t.co/dkVpG,…,,,,,,,,,,,,,,,,,
positive,Qué,awkward,jajajajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Punetaaaaa,quiero,acabe,:loudly_crying_face:,quiero,seguir,siendo,senior,!!,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Cabrones,.,De,mañana,adelante,comienza,vida,housemate,@,PU,ÑE,TAAAA,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,RT,@,:,uprb,parece,jodio,freezer,costco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Necesito,get,clase,..,.,like,old,times,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#tbt,Ciudad,Fantasía,Orlando,",",transmitiendo,vivo,parques,.…,https://t.co/OYD1C5bELj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Fashion,show,Macy,'s,.,Imagen,Modeling,La,Gatita,Nuevos,cursos,",",registraciones,…,https://t.co/GQtSUWgWVE,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ya,ready,@,TShirt,Boost,Mobile,El,Zol,Beach,House,Party,#ElVacilondelaGatita,https://t.co/Rddr3p3FZ0,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Escucha,descarga,nuevo,tema,:,FOXY,VS,.,SONIC,.,EXE,|,KRONNO,ZOMBER,https://t.co/RKDy9H4QkH,#SoundCloud,,,,,,,,,,,,,,,,,,,,,,,
neutral,Bella,bajo,lluvia,!,#rainboots,#botas,#angiedice,#angietrend,#angieestilo,#angie'spick,http://t.co/fcb7EN3Kro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Me,gustado,vídeo,@,@,(,https://t.co/VerHVWB803,-,Cryptic,Wisdom,-,Me,Myself,&,I,(,G-Eazy,Remix,)),.,,,,,,,,,,,,,,,,,,,
positive,Backstage,cliente,amigo,.,Bello,vestido,#tomford,#latinbillboard,#latinbillboard2014,…,http://t.co/vWJWUQno3s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,NO,QUIERO,HACER,MAS,ESSAYS,NI,LLENAR,MAS,APLICACIONES,:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Look,monocromatico,blusa,collar,#salhuastore,urdesa,central,circunvalación,sur,723,guayacanes,https://t.co/xynlM26gqR,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,NO,FUCKIN,PUEDE,SER,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Zombers,!,Sin,señor,@,quedado,tan,genial,video,Zomber,Girl,!,Gracias,brocolo,!,:beaming_face_with_smiling_eyes:,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Quisiera,get,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,reído,vídeos,instagram,",",frase,encanta,#jamas,Lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#Carshack,#ElvacilonDeLaGatita,#VacilandoconlaGatita,#MorningShow,957miami,#Cars,#Deeler,http://t.co/FlHxqRZafv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Corre,Compra,Tus,Tickets,http://t.co/AxszJDqwKB,23$,#AlexSensationMiamiBash,http://t.co/OBbHsXTHoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,La,Bella,simpatica,conductora,@,#lookdeldia,#lookdeviernes,#rosa,#pink,.,Un,vestido,…,http://t.co/bsYCOKe7Ea,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ha,sido,placer,pasar,noche,cantando,Sing,Star,@,@,@,@,@,XDD,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,I,appreciate,favorites,hora,makes,feel,like,I,'m,insmiac,Jajajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,“,@,:,ENE,I,CE,KA,”,Nicky,Nicky,Nicky,Jammm,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ticket,http://t.co/PpNyWFwcqf,Miami,Bash,!!,!!,Alejandra,Guzmán,Confirmada,.,#elvacilondelagatita,http://t.co/zxLYOLv0IN,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Claje,vacilón,montao,',YikYak,Her,Campus,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,veo,thrhowback,Bouche,guindando,verja,pasando,vez,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Baby,solo,dime,si,",",vas,arrepentir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,tapon,PR-22,SJ,Bayamon,pq,Digger,construccion,viro,paseo,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,The,National,Salsa,Day,Of,Puerto,Rico,:,The,Biggest,Event,In,The,Caribbean,For,Salsa,Lovers,http://t.co/vQ14u81qmP,#salsa,#puertorico,#visit,,,,,,,,,,,,,,,,,,
positive,Look,dia,@,@,@,#bcbg,#louboutin,http://t.co/s4HxLyudnr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,No,pichee,text,olvidan,contestarlo,haciendo,cosas,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Taco,bell,amo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Achú,.,Aaachú,.,*,sniff,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,El,CEE,preparado,inscribas,Ben&Jerry's:,Torrimar,",",VSJ,",",Condado,!,:soft_ice_cream:,#FeelTheBern,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,No,super,bowl,commercial,greater,https://t.co/aRP6EcmpTk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,RT,@,:,Y,email,llega,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#TbT,La,Patria,",",lleva,alma,..,..,#PuertoRico,Te,Amo,http://t.co/nZ4HAHSfok,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,desps,one,direction,?,:thinking_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Cuando,nene,escribe,"""",lol,"""",http://t.co/gG1mTOMhoI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Los,TA,'s,0,izquierda,.,No,saben,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#chicModel,clases,Dicción,imagen,Modeling,La,Gatita,https://t.co/P3c3KCN5Ur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,90,',back,!,:smiling_face_with_sunglasses:,Atrevete,usa,choker,.,*,NEW,ARRIVALS,#choker,#allyouneedisecuador,https://t.co/CNd9ngDV34,,,,,,,,,,,,,,,,,,,,,,,,
positive,Yo,quería,subir,COD,BLACK,OPS,3,VS,BATTLEFRONT,!,Pero,podeís,ver,tema,battlefront,hice,@,canal,^^,!,,,,,,,,,,,,,,,,,,,
positive,#felizdiadelasmadres,mejor,madre,Dios,dio,.,#tqm,Mami,#happymothersday,#mymom,#ilovemymom,…,https://t.co/9Q7H1dss1o,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Cuando,regalo,sale,vlog,@,espero,gustado,!!,!!,!,https://t.co/evNKNWp5aH,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Imagen,Modeling,La,Gatita,.,https://t.co/zT44ysVRRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Yeahhhh,super,mil,gracias,@,.,com,:thumbs_up:,https://t.co/IQTOAH0j0h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,El,día,abran,Joe,'s,Crab,Shack,PR,persona,feliz,mundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Un,preview,viene,video,oficial,"""",Incógnito,"""",:fire::fire::fire:,https://t.co/vOhhFR4dRC,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#PhantomLimb,tope,:beaming_face_with_smiling_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,“,@,:,@,@,@,ay,!!,!,Ya,:weary_face::tired_face:,vuelve,Angie,!!,!,Bea,extrañamos,:kiss_mark:,”,",",soon,wey,!,,,,,,,,,,,,,,,,
neutral,“,@,:,@,contestara,mañana,bizcocho,bday,Nati,”,jajaaj,totaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Empieza,fin,semana,bien,football,.,#TNF,NFL,Mobile,.,Incluido,Verizon,.,https://t.co/WUABOA3kgz,,,,,,,,,,,,,,,,,,,,,,,,,
positive,En,casa,pidieron,buffalo,wings,#blessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Quiero,hacer,relax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,We,look,GEORGEOUS,!!,Nosotros,lucimos,HERMOSAS,!!,Y,sabemos,hacerlo,:oncoming_fist:,abiertos,6:30,pm,!,#Salhuaclothing,http://t.co/LLUBnGVqd3,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Se,nota,kronno,aprecia,trabajos,fans,",",Mi,héroe,lleva,capa,",",lleva,micro,sale,dibujo,1,fan,ht,…,,,,,,,,,,,,,,,,
positive,#Tbt,lunch,dates,Dani,Casa,Lima,:tulip:,@,Casa,Lima,https://t.co/OuRhopQAWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Miss,Colombia,pt,.,2,#CSJvsCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Esperando,#Santa,#playa,#Sangriiia,#octoberfest,#samueladams,@,http://t.co/yBU22VfIG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Yo,creo,remix,sale,nietos,..,.,https://t.co/y2XnKKxgMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Tieneeeeeeeees,",",OK,",",tieneeeeees,PARAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Tama,tarde,date,.,Por,confio,personas,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Aquí,clip,#TUNA,@,@,@,@,@,http://t.co/5zB,..,.,,,,,,,,,,,,,,,,,,,,,,,,,
negative,RT,@,:,Yo,llevo,bien,',mundo,.,Si,caigo,mal,",",envidias,hijueputa,.,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Felicidades,bonito,vida,llegar,1millón,#zombers,@,:smiling_face_with_heart-eyes:,:red_heart::red_heart::red_heart:,https://t.co/1kNjv9T8rr,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,RT,@,:,"""",Con,calor,acaloras,"""",..,.,vete,pa,'l,carajo,",",Yandel,.,,,,,,,,,,,,,,,,,,,,,,
positive,Ready,lose,baby,fat,!!,!!,10,pounds,go,!!,!!,!,#angieestilo,#BabyEva,#babyangieyguerejo,…,https://t.co/bJCDq1hYGu,,,,,,,,,,,,,,,,,,,,,,
neutral,Wao,#TBT,así,tímida,llego,Kloe,Imagen,Modeling,La,Gatita,..,..,Con,solo,4,añitos,…,https://t.co/puaJbrXQ8P,,,,,,,,,,,,,,,,,,,,,
neutral,YOUTUBE,GANGSTER,RAP,:smiling_face_with_sunglasses::smiling_face_with_horns:,|,KRONNO,ZOMBER,|,(,Videoclip,Oficial,),https://t.co/JENkmeBjBm,vía,@,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,tiempo,comentar,tweets,llamarme,?,Ok,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Me,gustado,vídeo,@,@,(,https://t.co/bDGnxUPza9,-,FOXY,VS,SONIC,.,EXE,|,EPIC,BATTLE,|,KRONNO,ZOMBER,|,(,,,,,,,,,,,,,,,,,,
negative,RT,@,:,carajo,dan,ganas,llorar,veo,The,Blind,Side,?,:unamused_face:,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Mezclando,vivo,Feliz,Martes,familia,!,#Onair,#MorningShow,dj_sheriff,http://t.co/6xskTZ07YD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Island,life,snapchat,mañana,PR,:loudly_crying_face::loudly_crying_face::loudly_crying_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,RT,@,:,Entrar,likes,phhhoto,persona,gusta,cagarte,madre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Y,'all,worried,Leonardo,DiCaprio,Oscar,Will,Smith,never,honored,either,.,#OscarNoms,ht,…,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Mi,entrada,prom,:,https://t.co/ClSbwsSnXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Un,nap,booty,mal,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,La,reacción,Demolition,Man,#teamlagatita,comiendo,primer,oyster,@,http://t.co/5BpZFmH5Nx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Me,gustado,vídeo,@,@,(,http://t.co/lbrDvgyCm6,-,Mi,primera,partida,Black,Ops,3,(,Beta-COD,),|,Chiwy8,),.,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Tuitear,canciones,juren,status,emocional,hahahah,ay,cago,na,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Tengo,woman,crush,profesora,Lite,",",bye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Diablouuu,cabrones,munchies,.,Voy,morir,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Con,razón,caímos,bien,camarada,!,Jajaja,misma,tanta,#NoDrugs,!,Jajajaja,:smiling_face_with_sunglasses::victory_hand_medium-light_skin_tone:,https://t.co/ffCTsPUw6q,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,@,La,nueva,imagen,canal,",",vídeo,Melo,toples,",",nuevos,game,plays,.,Esto,demasiado,',b,…,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Porfavor,rt,encontrarle,hogar,perrito,.,Si,interesado,manda,dm,:exclamation_mark::exclamation_mark::exclamation_mark:,https://t.co/0ZQpO4tPWz,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,:,levantarme,",",estudiar,mcat,",",estudiar,mcat,",",estudiar,mcat,",",dormir,",",repeat,.,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,El,tema,Infamous,Second,Son,escribió,Kronno,hace,tiempo,ahora,decidido,hacer,Remake,.,El,tema,…,,,,,,,,,,,,,,,,,,,
negative,-10,ring,:heart_with_arrow:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Finally,buscar,big,sis,aereopuerto,despues,dos,meses,verla,:,',D,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,necesito,spa,day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,This,adorable,:red_heart:,,:red_heart:,,:red_heart:,,The,last,picture,:face_with_tears_of_joy:,..,.,'s,always,one,baby,:two_hearts:,https://t.co/VAtTfHSxvT,,,,,,,,,,,,,,,,
negative,RT,@,:,conecciones,aprecian,importan,.,maldito,hook,culture,",",acostumbrados,ir,boca,boca,.,,,,,,,,,,,,,,,,,,,,,,,
positive,Los,Mejores,Oyentes,#Elvacilondelagatita,Thanks,corazon,",",@,#Mezcla,Love,jammin,…,http://t.co/zOlUfeFnvE,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,The,average,man,11,erections,per,day,9,per,night,”,QUE,QUE,!!,!!,,,,,,,,,,,,,,,,,,,,,
positive,Tú,eliges,ver,vida,mejor,perspectiva,!!,#salhuaclothing,••,blusa,dhana,color,negro,…,http://t.co/JnSPeBftqY,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ay,saben,animales,.,Wow,siempre,quedo,fria,veo,inteligente,.,#petlover,…,http://t.co/4MOZIVEMXE,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Me,gustado,vídeo,@,@,(,https://t.co/ClVqdWCgeU,-,YOUTUBERS,LIFE,RAP,|,Kronno,Zomber,&,TheFatRat,|,(,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Por,ley,peor,feeling,existe,atletas,acabas,tener,mal,juego,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#Fashion,#missuniverso,#missuniverse,Mónica,Noguera,#trends,#stylist,#myjob,http://t.co/cSsQmxqtuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Paz,interna,sabes,encontrado,persona,importaría,compartir,resto,vida,.,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,annoying,trabajar,wow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Deadpool,uprb,?,:face_with_tears_of_joy:,https://t.co/fL0tqDAZkC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,horrible,!,Ayer,compre,calendario,bed,bath,beyond,!!,Horror,total,!,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,HipLatina,way,Las,Vegas,#LatinGRAMMY,thanks,friends,@,#BetterMatters,.,¡,Epa,!,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Si,"""",eye,contact,"""",regalame,sonrisa,puñeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Cuando,ducha,olvidado,toalla,.,https://t.co/TwlKO8vIEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,veo,sc,alguien,janguiando,quiero,janguiar,",",veo,alguien,viendo,netflix,quiero,ver,netflix,..,.,entiendo,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,*,hangs,Lana,Del,Rey,*,https://t.co/77rGuPBDAk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Quería,saber,curiosidad,cuantos,"""",ME,GUSTA,"""",dado,Zombers,twitter,..,.,Y,dado,..,.,24.000,FAVS,!!,!!,!!,:face_with_open_mouth::face_with_open_mouth:,:red_heart:,,Z4E,:red_heart:,:skull:,,,,,,,,,,,
neutral,RT,@,:,Tengo,hambre,quiero,tripleta,",",quesadillas,",",molten,',,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,CARR,.,837,KM,2.2,SECTOR,LOS,LOPEZ,BARRIO,SANTA,ROSA,I,.,ENTRANDO,POR,EL,AZ,DE,ORO,.,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Dialo,conmigo,joden,voy,Lavoe,Ñengo,real,quick,https://t.co/Am8XOzoXFq,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Aun,así,",",sigo,sorprendía,wow,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,DIA,BLO,LOS,BURRITO,DAYS,DE,LA,ACADEMIA,:tongue:,PUEDO,VOLVER,A,HIGH,SCHOOL,?,:broken_heart:,https://t.co/KuafUTcYwG,,,,,,,,,,,,,,,,,,,
positive,Morí,jajajajja,así,#mujeres,#Share,#repost,#taguea,si,Mujer,así,#temasDePareja,…,https://t.co/DCvhecINXs,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,Espero,Q,visto,Helicóptero,D,Victorias,Secrets,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Tw,vemos,",",DM,sabemos,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Quiero,river,chinaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,skip,llegar,weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Mañana,Martes,Es,.,Pre-Venta,Seas,Parte,.,Historia,#AlexSensationMiamiBash,A,12,Pm,…,http://t.co/NEiOwldWxM,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Tan,pronto,pise,Maya,clutch,mode,..,.,:books:,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,6,healthy,breakfast,ideas,:OK_hand_medium-light_skin_tone:,https://t.co/cpTbggR8AU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Más,GLAM,nunca,!!,!,Una,pic,accesorios,!,Collares,",",pulseras,enrrollables,aretes,!,#salhuaclothing,http://t.co/SAcXkBn5jB,,,,,,,,,,,,,,,,,,,,,,
neutral,Dress,hunting,super,look,@,usara,Domingo,@,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Lista,hoy,?!,Happy,2015,!!,!,:party_popper::party_popper::party_popper:,Estamos,abiertos,7:00,pm,#salhuaclothing,http://t.co/JxKAWBGxOj,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Choose,favorite,one,!!,Cremas,$20.00,Pedidos,:love_letter:,096.8807384,#salhuaclothing,http://t.co/IyMKm439Ly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,RT,@,:,Gracias,@,disfraz,Miley,Cyrus,@,Look,regional,mexicano,@,http://…,,,,,,,,,,,,,,,,,,,,,,,,,
positive,DECÍS,QUE,DEBERÍA,SER,EL,HIMNO,DE,TODOS,LOS,YOUTUBERS,?,^^,Me,gusta,!!,!,YOUTUBE,GANGSTER,RAP,:smiling_face_with_sunglasses::smiling_face_with_horns:,|,KRONNO,ZOMBER,|,https://t.co/xQy1VykDaW,,,,,,,,,,,,,,
neutral,@,necesito,diciembre,terminar,.,03,verano,subiré,.,02,full,logro,:raising_hands_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,RT,@,:,Estar,dura,ir,gym,#TheDream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
